"","occ","n_years","n_years_explicit","min_year","max_year","year","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"309",483,3,3,2000,2002,2001,4.66666666666667,4.66666666666667,3.66666666666667,9,6.33333333333333,2312.81708333333,2312.81708333333,1958.49986666667,354.317216666667,1620.54216666667,692.274916666667,0.207344294713515,408.743333333333,408.743333333333,36.5208333333333,35.5625,76.7716671127843,76.0416666666667
"310",484,3,3,2000,2002,2001,12,12,1,12,6.5,30285.9464416667,29467.9434277778,26731.6588027778,2736.284625,15685.9855722222,13781.9578555556,0.448385407868357,293.096999338624,257.809444444444,39.9229849893446,37.7777777777778,57.0494143099824,55.4305555555556
"311",485,3,3,2000,2002,2001,12,12,1,12,6.5,186604.406894444,185616.647452778,181582.127658333,4034.51979444444,170916.322377778,14700.325075,0.0793014661793802,593.014605073938,489.618194444444,40.2893011690789,38.8194444444444,75.7963922251393,74.4444444444444
"312",486,3,3,2000,2002,2001,12,12,1,12,6.5,994014.700266667,970119.699352778,882781.22245,87338.4769027778,895803.308536111,74316.3908166667,0.0759288232790846,370.139257462574,332.474861111111,36.9101957666613,33.9305555555556,62.8504028947682,73
"313",487,3,3,2000,2002,2001,12,12,1,12,6.5,157517.772936111,155136.502933333,148617.080863889,6519.42206944444,46415.2885055556,108721.214427778,0.701189359690565,300.59710043325,269.755972222222,35.2457965250732,32.6944444444444,78.0018850728384,75.5555555555556
"314",488,3,3,2000,2002,2001,12,12,1,12,6.5,87002.3778111111,84450.140975,62862.9071222222,21587.2338527778,25512.4163833333,58937.7245916667,0.69337997729944,287.740712682379,257.890416666667,39.2108802725279,39.0416666666667,40.5537141001309,31.8055555555556
"315",489,3,3,2000,2002,2001,11.3333333333333,11.3333333333333,1.33333333333333,12,6.62121212121212,6825.04425454545,6809.80436060606,6177.75175707071,632.052603535354,4756.01822525252,2053.78613535354,0.24159996104796,475.289065656566,468.422272727273,44.8776094276094,39.9772727272727,70.5483555601288,63.3813131313131
"316",494,3,3,2000,2002,2001,12,12,1,12,6.5,19321.85405,19064.2606972222,19035.2025055556,29.0581916666667,16140.0205666667,2924.24013055556,0.148921249608836,735.044027777778,625.211666666667,49.0431488102541,47.0416666666667,83.7677918962624,78.9166666666667
"317",495,3,3,2000,2002,2001,12,12,1,12,6.5,19855.5890694444,19554.4623416667,17189.3964722222,2365.06586944444,16182.5199194444,3371.94242222222,0.174854434312838,597.161009259259,526.991111111111,40.9077146528127,39.5138888888889,78.3500779345277,77.5833333333333
"318",496,3,3,2000,2002,2001,12,12,1,12,6.5,63962.0188805556,62311.8274166667,56688.2677972222,5623.55961944444,60667.4365361111,1644.39088055556,0.0248451193127801,496.242056547619,418.665972222222,40.2871448806547,37.8194444444444,64.3690821853512,72.5277777777778
"319",497,3,3,2000,2002,2001,12,12,1,12,6.5,7856.01019444444,7493.39865833333,7267.37718333333,226.021475,6982.47511111111,510.923547222222,0.0586633575382155,734.92962962963,596.936666666667,45.3168947564781,39.2638888888889,75.0263863909656,71.125
"320",498,3,3,2000,2002,2001,12,12,1,12,6.5,45197.980525,43862.3657805556,38468.5072888889,5393.85849166667,40040.4356055556,3821.930175,0.0867767673295358,516.17891005291,410.403472222222,40.1146550036729,36.1111111111111,67.9351303683179,72.9722222222222
"321",499,3,3,2000,2002,2001,7.33333333333333,7.33333333333333,2.33333333333333,11.6666666666667,6.525,2859.46746259259,2859.46746259259,2806.8920662963,52.5753962962963,1942.30549657407,917.161966018519,0.239865253055924,698.309814814815,698.309814814815,46.2717592592593,44.187037037037,74.8962915652107,71.662037037037
"322",500,17,17,2003,2019,2011,12,12,1,12,6.5,50092.0759215686,49553.9884323529,46505.9383980392,3048.05003431373,26457.2095813726,23096.7788509804,0.462337194314972,1073.37868901727,840.613725490196,41.5136063332262,37.4093137254902,97.3640224859568,98.1911764705882
"323",503,3,3,2000,2002,2001,12,12,1,12,6.5,247059.951738889,246267.489713889,241177.304775,5090.18493888889,225507.655361111,20759.8343527778,0.0851146451496215,834.202338182753,784.383888888889,43.8877400657811,43.9722222222222,80.2129100247408,78.5555555555556
"324",505,3,3,2000,2002,2001,12,12,1,12,6.5,887286.473872222,882395.9516,847389.887533333,35006.0640666667,870162.808269444,12233.1433305556,0.0138556371991456,609.456319470086,537.380277777778,38.1780073670861,37.25,72.6319040636017,73
"325",506,3,3,2000,2002,2001,9.66666666666667,9.66666666666667,1,12,7.07878787878788,4683.37436628788,4609.89479962121,4318.77761712121,291.1171825,4609.89479962121,0,0,709.142348484849,615.951893939394,26.1401262626263,25.1166666666667,74.4931617785765,69.9954545454545
"326",507,3,3,2000,2002,2001,12,12,1,12,6.5,354415.966113889,352656.885491667,342947.171844444,9709.71364722222,350111.290402778,2545.59508888889,0.00725227930616161,694.679345671224,646.694027777778,40.4824463948058,40.3611111111111,74.091841921441,73
"327",508,3,3,2000,2002,2001,12,12,1,12,6.5,129177.688227778,128281.0714,125098.332830556,3182.73856944444,123125.999625,5155.071775,0.041422979735177,796.428606311793,754.650277777778,41.4597105864386,40.1666666666667,82.7554991383081,79.7777777777778
"328",509,3,3,2000,2002,2001,12,12,1,12,6.5,64117.1661305556,63694.2234722222,60364.405875,3329.81759722222,63027.7289527778,666.494519444444,0.0107869351657137,579.7159702882,491.377777777778,39.9663817147484,39.125,72.9087192819074,73.2222222222222
"329",510,17,17,2003,2019,2011,12,12,1,12,6.5,12062.2878936275,11980.3902220588,11607.4300230392,372.960199019608,8868.40988284314,3111.98033921569,0.250074894529385,1014.53568954248,927.328039215686,47.76451002701,42.3435828877005,89.2242277565487,84.8685383244207
"330",514,3,3,2000,2002,2001,12,12,1,12,6.5,217923.796016667,216299.418008333,208223.334188889,8076.08381944444,212976.672708333,3322.7453,0.015595426789743,636.796591417691,569.140833333333,38.6464521433748,37.8472222222222,69.7089268588089,73
"331",515,3,3,2000,2002,2001,12,12,1,12,6.5,21232.1476861111,21173.6113638889,20657.0572527778,516.554111111111,19778.5472055556,1395.06415833333,0.0667160115549835,988.209055555556,948.685138888889,43.1063428855096,40.2222222222222,78.5859118374917,75.4444444444444
"332",516,3,3,2000,2002,2001,12,12,1,12,6.5,173309.905577778,172097.083369444,166291.672013889,5805.41135555556,170301.214980556,1795.86838888889,0.0107552092329796,747.305373227344,667.32875,42.5415598748337,42.0972222222222,75.0736773900383,73
"333",517,3,3,2000,2002,2001,12,12,1,12,6.5,36671.7310583333,36523.0224055556,34860.7878361111,1662.23456944444,36514.21715,8.80525555555555,0.000271248171166693,621.083757495591,527.459444444444,40.3215232454637,39.3888888888889,74.1439454354597,73.2222222222222
"334",518,3,3,2000,2002,2001,12,12,1,12,6.5,499049.545402778,496706.997558333,482498.363805556,14208.6337527778,478369.636163889,18337.3613944444,0.0366680704900534,727.219067131005,657.968611111111,43.3886275505975,43,75.1492731008527,73
"335",519,3,3,2000,2002,2001,12,12,1,12,6.5,20925.5733055556,20706.7542916667,19670.7503944444,1036.00389722222,19758.3403111111,948.413980555556,0.0413517242579305,609.930300925926,561.222638888889,39.1855565730566,36.5277777777778,73.917879732415,72.5
"336",520,17,17,2003,2019,2011,12,12,1,12,6.5,208863.506690196,207626.07609951,200040.765957353,7585.31014215686,98717.3484362745,108908.727663235,0.524463147189491,865.449226655038,732.48,43.5761315519048,42.2352941176471,90.445673175474,84.8014705882353
"337",523,3,3,2000,2002,2001,12,12,1,12,6.5,205755.994591667,204444.349644444,195781.068475,8663.28116944444,191351.202908333,13093.1467361111,0.0657272330691867,711.290621414749,628.422222222222,38.2145104180856,36.2916666666667,81.1449218742984,79.8888888888889
"338",525,3,3,2000,2002,2001,12,12,1,12,6.5,329213.152241667,326723.077486111,312196.544608333,14526.5328777778,272611.739802778,54111.3376833333,0.166392668377824,704.062890262459,652.292638888889,36.4953767509078,34.9027777777778,87.7601057054397,81
"339",526,3,3,2000,2002,2001,12,12,1,12,6.5,45037.6662972222,44859.5422527778,43614.7230638889,1244.81918888889,43317.8182722222,1541.72398055556,0.0332070931924831,630.169308201058,544.396944444444,41.9506036118549,40.3611111111111,78.9706701397594,75.3333333333333
"340",527,3,3,2000,2002,2001,12,12,1,12,6.5,51616.1227583333,51102.57225,49973.4892666667,1129.08298333333,49050.7566666667,2051.81558333333,0.0401008606967248,929.940605599647,831.605277777778,39.2211126091849,37.3472222222222,78.3210488249779,75.5555555555556
"341",529,3,3,2000,2002,2001,12,12,1,12,6.5,288860.817455556,285986.425038889,277851.963627778,8134.46141111111,245134.124738889,40852.3003,0.14268649835797,824.545736919427,774.237916666667,40.1582065207439,38.6805555555556,82.9295177255458,81
"342",530,17,17,2003,2019,2011,12,12,1,12,6.5,278039.333287745,276417.299075,265919.240138725,10498.0589362745,131283.52712549,145133.77194951,0.525734893195605,1028.4101745897,918.567107843137,45.6952500824054,45.4191176470588,94.1348398493471,92.0808823529412
"343",533,3,3,2000,2002,2001,12,12,1,12,6.5,76389.9784111111,75105.8971583333,73416.6819416667,1689.21521666667,71416.9532861111,3688.94387222222,0.0487041162659745,837.770826989754,716.000277777778,42.8932654663697,43.0833333333333,78.5515908335478,77.7777777777778
"344",534,3,3,2000,2002,2001,12,12,1,12,6.5,366204.253844444,364409.098127778,353540.461105556,10868.6370222222,360966.974761111,3442.12336666667,0.00935028745787611,690.035911623839,644.480416666667,39.5017822885678,37.8333333333333,76.0720954423528,73
"345",535,3,3,2000,2002,2001,12,12,1,12,6.5,33610.8349777778,33155.3641666667,32681.9271611111,473.437005555556,30149.0858888889,3006.27827777778,0.103160493726602,666.805488425926,587.088333333333,47.887001715891,46.5694444444444,86.9633867943924,82.9861111111111
"346",536,3,3,2000,2002,2001,12,12,1,12,6.5,29542.9754027778,29042.9819444444,28473.1948972222,569.787047222222,27043.1073416667,1999.87460277778,0.0623469941688725,677.41417989418,619.856388888889,43.8548686646607,40.7222222222222,75.4375124303255,74.3888888888889
"347",538,3,3,2000,2002,2001,12,12,1,12,6.5,51898.1490194444,51697.747725,50194.9280027778,1502.81972222222,47223.1039722222,4474.64375277778,0.0854911823043074,679.934977292769,595.990833333333,42.3914301175707,39.5833333333333,83.6302772197542,80.3611111111111
"348",539,3,3,2000,2002,2001,12,12,1,12,6.5,15159.3909777778,15096.9930444444,14994.8384138889,102.154630555556,14282.4830472222,814.509997222222,0.0503211009391111,721.725166666667,662.081944444444,43.4987894821228,41.25,76.2531294350515,75.3472222222222
"349",540,17,17,2003,2019,2011,12,12,1,12,6.5,320464.156257353,318661.923680392,309431.982434804,9229.94124558824,123886.708266176,194775.215414216,0.61212383598637,999.948328731955,880.777328431373,43.3941661319951,42.0392156862745,95.5862532757307,97.7671568627451
"350",543,3,3,2000,2002,2001,12,12,1,12,6.5,31649.8476138889,31624.697775,31193.1021833333,431.595591666667,31079.5797833333,545.117991666667,0.0157092265976656,889.469893518519,768.060277777778,41.295653577684,40,77.0631003650456,73.4444444444444
"351",544,3,3,2000,2002,2001,12,12,1,12,6.5,77713.2433166667,76938.4376166667,71978.0929472222,4960.34466944444,74221.6066361111,2716.83098055556,0.0362577429155702,896.179138780972,759.10375,44.5157817035547,43.375,76.5420446661614,73.2222222222222
"352",547,3,3,2000,2002,2001,12,12,1,12,6.5,462567.259208333,458310.605613889,440171.312775,18139.2928388889,426489.724566667,31820.8810472222,0.0698921645969105,638.340970957729,562.2525,41.8991949866751,41.25,75.4474107676153,73
"353",549,3,3,2000,2002,2001,12,12,1,12,6.5,313997.358041667,310832.736811111,300701.058608333,10131.6782027778,296682.710136111,14150.026675,0.0457093064920479,651.041924841919,588.83,42.5286569374912,41.8611111111111,74.5479687946721,73
"354",553,3,3,2000,2002,2001,11,11,2,12,7,7873.32576481481,7873.32576481481,7628.19536203704,245.130402777778,7705.97923703704,167.346527777778,0.0277744947132701,818.153981481481,701.394722222222,46.5332561728395,41.3611111111111,73.2734000464306,71.8425925925926
"355",554,3,3,2000,2002,2001,12,12,1,12,6.5,20654.6046222222,20517.9308416667,19984.9364555556,532.994386111111,20517.9308416667,0,0,821.690555555556,724.484583333333,42.1442808394401,41.7222222222222,73.7646429021181,73.2222222222222
"356",555,3,3,2000,2002,2001,12,12,1,12,6.5,51565.8362972222,51175.1892527778,50469.4366916667,705.752561111111,49702.9359138889,1472.25333888889,0.0264960986282327,1005.10516578483,850.484166666667,45.4844585194665,43.4444444444444,80.0081139545729,76.5555555555556
"357",556,3,3,2000,2002,2001,12,12,1,12,6.5,20257.7712027778,20171.99935,19609.1526166667,562.846733333333,19811.6213111111,360.378038888889,0.0226987116026499,769.747527777778,724.257222222222,39.5575169429336,35.9861111111111,76.3199650051858,73.25
"358",557,3,3,2000,2002,2001,12,12,1,12,6.5,15415.64395,15297.4032972222,15223.2582555556,74.1450416666667,15162.8309083333,134.572388888889,0.00682899249930348,1003.58888888889,906.688611111111,44.1861131152798,41.5972222222222,74.1191019338216,73.6666666666667
"359",558,3,3,2000,2002,2001,12,12,1,12,6.5,894639.375769444,890389.613119444,864955.272652778,25434.3404666667,868767.252477778,21622.3606416667,0.0244240188573896,813.535400322304,736.05875,42.5759506466992,41.7916666666667,77.4718020160513,73
"360",560,8,8,2003,2010,2006.5,12,12,1,12,6.5,159967.230119792,158844.691265625,155981.9065,2862.784765625,79257.1629239583,79587.5283416667,0.503252425500536,1087.0750645409,932.880885416667,45.1226578773668,44.7760416666667,100.029713698038,106.9375
"361",563,3,3,2000,2002,2001,12,12,1,12,6.5,259526.021808333,257744.247525,239750.165583333,17994.0819416667,255513.926866667,2230.32065833333,0.00849596810129967,629.240664128237,554.518055555556,38.6179177617814,37.0833333333333,62.699055465764,73
"362",564,3,3,2000,2002,2001,9.33333333333333,9.33333333333333,3,11.6666666666667,7.36666666666667,3552.82440277778,3552.82440277778,2978.18171666667,574.642686111111,3537.43100944444,15.3933933333333,0.00174846855121612,486,486,25.4286111111111,22.5638888888889,73.2839896395466,72.3944444444444
"363",565,12,12,2000,2019,2011.5,12,12,1,12,6.5,213575.511439583,212192.528076389,206750.721469444,5441.80660694444,113663.490420833,98529.0376555556,0.395403026530005,1155.4434436638,1016.90729166667,43.3286829357549,42.3993055555556,94.1852883744726,101.354166666667
"364",566,3,3,2000,2002,2001,12,12,1,12,6.5,138169.057325,136716.482247222,129777.104630556,6939.37761666667,133506.409491667,3210.07275555556,0.0240396351965661,530.883232812712,431.720833333333,37.3356612185529,35.4027777777778,65.6337252758546,73
"365",567,3,3,2000,2002,2001,12,12,1,12,6.5,1636042.79988333,1619280.968775,1504637.38584722,114643.582927778,1590191.23679167,29089.7319833333,0.0180205905085824,618.05424029003,538.246111111111,38.016084794198,36.625,69.3678426426468,73
"366",569,3,3,2000,2002,2001,12,12,1,12,6.5,10721.1286555556,10640.4116277778,9637.64988611111,1002.76174166667,10583.0884111111,57.3232166666667,0.00621936847773261,466.878611111111,431.496666666667,27.3089285714286,24.7916666666667,73.9919265486602,70.8888888888889
"367",573,3,3,2000,2002,2001,12,12,1,12,6.5,220272.4912,218696.041455556,200619.444497222,18076.5969583333,211282.161494444,7413.87996111111,0.033282030450386,563.500819334353,463.187361111111,34.7320666098521,32.0416666666667,60.0779837270796,70.5416666666667
"368",575,3,3,2000,2002,2001,12,12,1,12,6.5,865998.099947222,858620.351025,821719.774694444,36900.5763305556,837804.587088889,20815.7639361111,0.0242713898014676,791.31573939755,717.835,40.0613282204157,38.8611111111111,79.2107027333565,76.7777777777778
"369",576,3,3,2000,2002,2001,12,12,1,12,6.5,47125.7961833333,46888.9883583333,44160.7897777778,2728.19858055556,45008.57375,1880.41460833333,0.040610602248693,535.86449464887,479.777638888889,27.8248406355607,24.5833333333333,76.414847444952,74.5555555555556
"370",577,3,3,2000,2002,2001,12,12,1,12,6.5,139497.135297222,138132.837555556,132873.677669444,5259.15988611111,134344.750675,3788.08688055556,0.0286426333951492,820.350905162604,710.823194444444,39.3859706202067,38.4305555555556,75.9727411923242,73.2222222222222
"371",579,3,3,2000,2002,2001,12,12,1,12,6.5,707124.393547222,696645.599088889,642157.899513889,54487.699575,659280.994266667,37364.6048222222,0.0534189991726214,514.578437516803,429.3725,38.5121790427416,36.5694444444444,67.3027016174264,73
"372",583,3,3,2000,2002,2001,12,12,1,12,6.5,21455.5634222222,21327.7021916667,20522.9378166667,804.764375,15828.2501277778,5499.45206388889,0.245094875999713,538.565185185185,507.543333333333,45.264322290364,43.0555555555556,76.1513811718865,75.9583333333333
"373",584,3,3,2000,2002,2001,12,12,1,12,6.5,59407.5225694444,58905.8917222222,54317.0823027778,4588.80941944444,58640.3598916667,265.531830555556,0.0035948386417794,570.949902336861,502.287777777778,35.3876033909953,32.7222222222222,58.0221608660467,65.0555555555556
"374",585,3,3,2000,2002,2001,12,12,1,12,6.5,571612.813894444,567980.718894444,538607.109127778,29373.6097666667,558661.087375,9319.63151944445,0.0163309004051019,743.094266143922,665.884305555556,40.9045557905842,39.6805555555556,73.8583689054502,73
