"","year","occ","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"10556",2007,7520,10255.83,10255.83,10255.83,0,10255.83,0,0,480,480,29.5,20.5,81.8056188528866,81
"10557",2008,7520,2050.74,2050.74,2050.74,0,2050.74,0,0,480,480,27,27,81,81
"10558",2009,7520,6350.9,6350.9,6350.9,0,6350.9,0,0,2884,2884,30.6666666666667,29.5,87.3574107606796,86.5
"10559",2010,7520,316.7,316.7,0,316.7,316.7,0,0,2884,2884,23,23,73,73
"10560",2012,7520,1699.89,1699.89,1699.89,0,1699.89,0,0,2884,2884,35,25,82.8720623099142,81
"10561",2003,7540,30980.93,30980.93,28689.47,2291.46,29823.15,1157.78,0.0373707309625631,469.333333333333,440,40.4,35,70.0587057909494,73
"10562",2004,7540,36957.14,36957.14,36957.14,0,36957.14,0,0,981.666666666667,751.5,46.7727272727273,46.5,75.9967286429632,73
"10563",2005,7540,37376.98,37376.98,37376.98,0,37376.98,0,0,570,570,47.3684210526316,49.5,80.3631772818457,73
"10564",2006,7540,33757.14,33757.14,31114.56,2642.58,33757.14,0,0,513,513,43.7647058823529,49,81.521515744521,77
"10565",2007,7540,25046.76,25046.76,21933.97,3112.79,25046.76,0,0,515,515,42.25,41,77.1476214887674,73
"10566",2008,7540,31575.88,31575.88,31575.88,0,29805.02,1770.86,0.0560826808310647,1058,1058,42.95,40,72.4280105574255,73
"10567",2009,7540,30957.69,30957.69,23882.6,7075.09,28869.88,2087.81,0.0674407554310415,1120,1120,42.7727272727273,42.5,67.6992288507314,73
"10568",2010,7540,32104.55,32104.55,32104.55,0,31051.46,1053.09,0.03280189256663,863.333333333333,574,42.8181818181818,36,73.9069091452769,77
"10569",2011,7540,20449.24,20449.24,16139.72,4309.52,19000.95,1448.29,0.0708236589721672,689.666666666667,650,49.2857142857143,48.5,76.3893034655567,73
"10570",2012,7540,34552.82,34552.82,34552.82,0,31641.29,2911.53,0.0842631657850213,846,846,48.1481481481481,47.5,81.7336723891133,81
"10571",2013,7540,42058.09,42058.09,42058.09,0,40458.79,1599.3,0.0380259778796422,810,680,52,52,87.6912627273373,81
"10572",2014,7540,64685.07,61912.96,61912.96,0,61912.96,0,0,924.5,850,48.5,50.5,79.8706936318341,73
"10573",2015,7540,27584.41,27584.41,27584.41,0,27584.41,0,0,765,835,40.6923076923077,52,73.9796754761113,73
"10574",2016,7540,20003.62,20003.62,20003.62,0,20003.62,0,0,765,835,44.1666666666667,40.5,71.4327041805433,73
"10575",2017,7540,35007.39,35007.39,33041.03,1966.36,33685.14,1322.25,0.0377705964369238,580,560,47,42,82.6977321074207,81
"10576",2018,7540,24279.47,24279.47,24279.47,0,24279.47,0,0,200,200,41.2727272727273,40,77.8009095750443,77
"10577",2019,7540,32786.73,32786.73,28902.92,3883.81,30903.01,1883.72,0.0574537320434212,709,680,48.5333333333333,43,70.9333931746167,73
"10578",2020,7540,20209.2905,20209.2905,20209.2905,0,20209.2905,0,0,1028.5,947,40,32,86.7355601771373,81
"10579",2021,7540,11394.0862,11394.0862,11394.0862,0,11394.0862,0,0,640,640,40.1428571428571,38.5,77.4363656385187,73
"10580",2022,7540,14542.77,14542.77,14542.77,0,13403.46,1139.31,0.078342021499343,640,640,45.875,41,78.2811603291533,73
"10581",2023,7540,34093.18,34093.18,31616.62,2476.56,31614.19,2478.99,0.0727121963982239,947,500,47.7692307692308,31,88.1717880232938,86
"10582",2024,7540,55136.73,55136.73,55136.73,0,55136.73,0,0,947,500,42.0952380952381,37,77.7463661700649,73
"10583",2025,7540,50455.43,50455.43,50455.43,0,50455.43,0,0,947,500,41.7368421052632,41.5,80.7665505972301,73
"10584",2003,7550,42161.29,42161.29,38010.51,4150.78,42161.29,0,0,535.5,535.5,40.8292682926829,42,80.0636164121164,81
"10585",2004,7550,20065.63,20065.63,14526.52,5539.11,18843.2,1222.43,0.0609215858161443,773.333333333333,920,32.8666666666667,35,69.1806417241821,73
"10586",2005,7550,27678.44,27678.44,27678.44,0,26332.21,1346.23,0.0486382180498612,392.25,415,36.8666666666667,41,73.6907372669847,73
"10587",2006,7550,19268.19,19268.19,17259.96,2008.23,17697.9,1570.29,0.0814964975952593,588,460,41.9,41,59.4649705031972,73
"10588",2007,7550,29573.48,29573.48,27608.41,1965.07,29573.48,0,0,485,355,38.5714285714286,29,67.6265197737973,73
"10589",2008,7550,14963.22,14963.22,14530.96,432.26,10858.32,4104.9,0.274332663691371,732,732,35.4,28,66.2479185629831,73
"10590",2009,7550,7429.57,7429.57,5691.97,1737.6,6965.95,463.62,0.0624019963470295,732,732,40,49,69.0560920753153,73
"10591",2010,7550,16960.61,16960.61,14205.22,2755.39,16960.61,0,0,732,732,43.875,36,55.2539283669632,61.5
"10592",2011,7550,15699.42,15699.42,10037.56,5661.86,15699.42,0,0,732,732,44.8,37.5,46.4304681319437,30
"10593",2012,7550,7607.19,7607.19,4489.87,3117.32,7607.19,0,0,732,732,53,51,73,73
"10594",2013,7550,14174.99,14174.99,13886.57,288.42,14174.99,0,0,2790,2790,35.4285714285714,22,78.5194211777222,73
"10595",2015,7550,7669.78,7669.78,6997.86,671.92,7669.78,0,0,400,400,39,42.5,57.0485033469017,55
"10596",2016,7550,13674.75,13674.75,13674.75,0,13674.75,0,0,400,400,43.8888888888889,43.5,74.6039364522203,77
"10597",2017,7550,7736.63,7736.63,7736.63,0,7736.63,0,0,400,400,50.4,55.5,85.7595038149686,77
"10598",2018,7550,10050.05,10050.05,10050.05,0,10050.05,0,0,400,400,50.4,51,55.3861025567037,45
"10599",2019,7550,7941.14,7941.14,7941.14,0,5333.59,2607.55,0.328359656170273,400,400,43,31.5,73,73
"10600",2003,7560,5246.6,5246.6,4547.74,698.86,5246.6,0,0,803.5,803.5,39.625,46,72.3131018183204,73
"10601",2004,7560,7465.83,7465.83,7465.83,0,7465.83,0,0,803.5,803.5,38.6,35,78.6986135500005,73
"10602",2005,7560,13020.9,13020.9,11927.95,1092.95,13020.9,0,0,923,923,40.125,41.5,69.8081876060794,73
"10603",2006,7560,8833.73,8833.73,8833.73,0,8833.73,0,0,760,760,40.4285714285714,31.5,72.6790472427842,73
"10604",2007,7560,11690.65,11690.65,8902.29,2788.36,9813.01,1877.64,0.160610402330067,619,469,33.1111111111111,23.5,74.9444573227322,73
"10605",2008,7560,6992.4,6992.4,6992.4,0,6992.4,0,0,1200,1200,41.7142857142857,38,84.9043475773697,73
"10606",2009,7560,7629.38,7629.38,6088.65,1540.73,7629.38,0,0,1240,1240,37.5555555555556,33.5,74.2675826869287,73
"10607",2010,7560,6678.93,6678.93,6526.37,152.56,3539.25,3139.68,0.470087274458633,730,730,39,37,74.6612855652028,73
"10608",2011,7560,12087.83,12087.83,12087.83,0,8515.32,3572.51,0.295546016117037,900,900,40.375,41,75.2146530849623,73
"10609",2012,7560,16730.91,16730.91,12389.98,4340.93,16730.91,0,0,814,814,41.8888888888889,41.5,73.0077300039269,73
"10610",2013,7560,13673.25,13673.25,13228.35,444.9,13673.25,0,0,1730,1730,43.5,47,85.0361720878357,73
"10611",2014,7560,23880.02,23880.02,23880.02,0,23880.02,0,0,400,400,36.4444444444444,32.5,81.385853948196,77
"10612",2015,7560,8947.87,8947.87,8947.87,0,8947.87,0,0,885,885,46.4285714285714,51,73,73
"10613",2016,7560,18215.95,18215.95,17845.19,370.76,18215.95,0,0,885,885,36.125,30.5,87.6309300365888,81
"10614",2017,7560,20508.97,19507.55,17727.44,1780.11,19507.55,0,0,1184,1184,40.4545454545455,33,85.2973279576369,81
"10615",2018,7560,11781.74,11781.74,11781.74,0,11781.74,0,0,1246,1246,41.8333333333333,38.5,77.4749417318664,77
"10616",2019,7560,22148.78,22148.78,22148.78,0,22148.78,0,0,1269.5,1154,36.75,38.5,84.4091647485776,81
"10617",2020,7560,9229.7176,9229.7176,9229.7176,0,9229.7176,0,0,1454,1454,34.75,37.5,75.9571685811926,73
"10618",2021,7560,6323.8104,6323.8104,6323.8104,0,6323.8104,0,0,980,980,36,30,76.2489977245365,73
"10619",2022,7560,6157.12,5624.38,5624.38,0,5624.38,0,0,980,980,41.2,30,74.1138329913697,73
"10620",2023,7560,20734.73,20734.73,20734.73,0,20734.73,0,0,1419,938,38.2857142857143,36.5,95.1157208220218,96
"10621",2024,7560,7189.83,7189.83,7189.83,0,7189.83,0,0,1419,938,43.25,50.5,84.0155038436236,73
"10622",2025,7560,31246.47,31246.47,31246.47,0,31246.47,0,0,1419,938,43.25,37,83.0028464015295,77
"10623",2003,7600,2813.92,2813.92,2813.92,0,2813.92,0,0,1000,800,39,37,88.4973915392051,73
"10624",2004,7600,3513.01,3513.01,3513.01,0,3379.34,133.67,0.0380499913179866,933.5,898,44.5,46,77.9962197659557,61.5
"10625",2005,7600,2376.28,2376.28,2376.28,0,2376.28,0,0,933.5,898,57,57,73,73
"10626",2006,7600,5437.14,5437.14,5437.14,0,4557.66,879.48,0.161754157516636,933.5,898,36.2,26,73,73
"10627",2007,7600,12073.06,12073.06,12073.06,0,12073.06,0,0,1062,1062,40.875,35.5,86.14063046154,77
"10628",2008,7600,6164.49,6164.49,6164.49,0,6164.49,0,0,1062,1062,49.6666666666667,47,93.7114197605966,77
"10629",2009,7600,2501.34,2501.34,2501.34,0,2501.34,0,0,1062,1062,48.3333333333333,42.5,78.8218554854598,73
"10630",2010,7600,2813.24,2813.24,2813.24,0,2813.24,0,0,1062,1062,46.3333333333333,39,78.1659438938733,73
"10631",2011,7600,6342.94,6342.94,6342.94,0,6342.94,0,0,961,961,41.3333333333333,39.5,86.0030837435006,82
"10632",2012,7600,3076.04,3076.04,3076.04,0,3076.04,0,0,961,961,46.6666666666667,42.5,83.7319215614882,82
"10633",2003,7610,55113.66,55113.66,48049.88,7063.78,51053.98,4059.68,0.0736601416055475,768.666666666667,320,31.3939393939394,27,61.6826877402082,73
"10634",2004,7610,25121.88,25121.88,23394.86,1727.02,18432.22,6689.66,0.266288191807301,455.333333333333,608,37.3157894736842,38,62.3581913455522,73
"10635",2005,7610,28095.2,28095.2,24702.19,3393.01,28095.2,0,0,315.75,355,33.5,37,62.3459412995814,73
"10636",2006,7610,40160.57,36230.42,31174.74,5055.68,32630.37,3600.05,0.0993653951568875,105,105,35,35,61.0724526516668,60
"10637",2007,7610,28399.21,28399.21,20543.68,7855.53,28399.21,0,0,480,480,32.9285714285714,31,65.8192094075856,65.5
"10638",2008,7610,22390,22390,21646.82,743.18,20479.61,1910.39,0.085323358642251,480,480,37.5384615384615,29,52.1311916033944,55
"10639",2009,7610,16324.15,16324.15,13785.81,2538.34,14632.51,1691.64,0.103628060266538,538.5,538.5,37.6363636363636,35.5,71.5754253667113,73
"10640",2010,7610,35608.1,35608.1,26644.17,8963.93,35608.1,0,0,83,83,35.8421052631579,29,68.2108222567337,73
"10641",2011,7610,26825.65,24576.93,7515.21,17061.72,24576.93,0,0,200,200,29.8,23.5,80.6611346494456,73
"10642",2012,7610,33078.2,33078.2,24292.49,8785.71,30005.08,3073.12,0.0929046925165215,553.333333333333,417.5,40.1578947368421,37,73.2491919149168,73
"10643",2013,7610,22954.08,22954.08,15159.58,7794.5,17494.33,5459.75,0.237855318095955,225,225,37.0833333333333,39.5,78.8831157685257,73
"10644",2014,7610,29100.9,24885.33,14897.58,9987.75,24885.33,0,0,1050,1050,37.1111111111111,31,69.925629678208,61.5
"10645",2015,7610,19317.19,19317.19,17612.24,1704.95,19026.3,290.89,0.01505860842079,640,640,38,32,63.3455207512065,73
"10646",2016,7610,16021.27,16021.27,15104.62,916.65,14032.48,1988.79,0.124134353893293,80,80,31.7272727272727,31.5,78.1240170098875,73
"10647",2017,7610,20767.59,20767.59,18511.5,2256.09,18683.51,2084.08,0.100352520441708,250,250,40.1538461538462,32.5,68.9937821384186,73
"10648",2018,7610,31201.72,31201.72,30781.01,420.71,30830.21,371.51,0.0119067153990229,600,600,37,27.5,56.8330976625647,72
"10649",2019,7610,18118.09,18118.09,18118.09,0,18118.09,0,0,648.333333333333,400,38.3333333333333,22,80.1279743063425,73
"10650",2020,7610,6451.6784,6451.6784,4030.6917,2420.9867,4604.8359,1846.8425,0.286257681412018,648.333333333333,400,33.5,37.5,75.2900614512962,73
"10651",2021,7610,25161.5109,25161.5109,23941.409,1220.1019,22853.0385,2308.4724,0.091746175703622,420,420,43,44.5,57.4577872070473,73
"10652",2022,7610,12787.5,12787.5,12787.5,0,12787.5,0,0,700,700,42.4285714285714,39.5,40.7452277614858,20
"10653",2023,7610,46025.61,46025.61,40300.88,5724.73,39272.27,6753.34,0.146730048770674,298.5,298.5,41.0714285714286,42.5,60.1572218162888,73
"10654",2024,7610,26541.61,26541.61,26541.61,0,24542.22,1999.39,0.0753303963097943,298.5,298.5,31.5714285714286,26,60.0850208408608,66.5
"10655",2025,7610,16722.01,16722.01,16722.01,0,16722.01,0,0,298.5,298.5,33.6666666666667,20.5,70.4994794286093,60
"10656",2003,7620,276916.23,276916.23,256861.68,20054.55,259973.37,16942.86,0.0611840627759521,620.677419354839,586,41.2539682539683,40,71.7220263326566,73
"10657",2004,7620,259462.6,258926.6,242929.42,15997.18,238118.81,20807.79,0.0803617318575998,548.516129032258,403,41.4914285714286,41,73.8320357583965,73
"10658",2005,7620,245899.96,242104.04,231012,11092.04,226505.29,15598.75,0.0644299450765052,633.75,420,41.5403726708075,42,77.9413765668678,73
"10659",2006,7620,209322.35,209322.35,200297.92,9024.43,197422.51,11899.84,0.0568493522072536,746.470588235294,615,42.2042253521127,42.5,77.8045299032808,73
"10660",2007,7620,185553.84,182785.56,174388.71,8396.85,168787.62,13997.94,0.0765812135269329,702.625,656.5,42.6173913043478,44,72.7877687384058,73
"10661",2008,7620,231762.35,230178.41,216042.67,14135.74,216706.18,13472.23,0.0585295119555305,800.3,528.5,40.8705035971223,40.5,76.7941148346624,73
