acs_occ_code,SOC2010,SOC_major,SOC_minor,SOC_broad,SOC2010_cleaned,occ_title,occ_group,tot_emp,emp_prse,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,year
120,11-3031,11,11-3000,11-3030,11-3031,Financial managers,NA,493360,0.8,44.04,91610,0.4,21.38,28.6,39.37,54,70,44470,59490,81880,112320,145600,2004
120,11-3031,11,11-3000,11-3030,11-3031,Financial managers,NA,471950,0.7,46.45,96620,0.4,23.03,30.36,41.48,56.8,70,47910,63160,86280,118150,145600,2005
120,11-3031,11,11-3000,11-3030,11-3031,Financial managers,NA,468270,0.6,48.77,101450,0.3,24.18,32.06,43.74,60.18,70,50290,66690,90970,125180,145600,2006
120,11-3031,11,11-3000,11-3030,11-3031,Financial managers,NA,484390,0.5,51.06,106200,0.3,24.96,33.26,45.82,62.92,70,51910,69180,95310,130860,145600,2007
120,11-3031,11,11-3000,11-3030,11-3031,Financial managers,NA,500590,0.5,53.19,110640,0.3,25.89,34.63,47.76,64.94,80,53860,72030,99330,135070,166400,2008
120,11-3031,11,11-3000,11-3030,11-3031,Financial managers,NA,495180,0.6,54.68,113730,0.3,26.33,35.35,48.65,66.35,80,54760,73530,101190,138010,166400,2009
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,NA,478940,0.5,56.24,116970,0.3,26.98,36.5,49.96,68.37,80,56120,75920,103910,142210,166400,2010
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,NA,477690,0.5,57.91,120450,0.3,27.94,37.65,51.52,70.26,90,58120,78300,107160,146150,187200,2011
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,484910,0.5,59.26,123260,0.3,28.67,38.43,52.76,71.83,90,59630,79930,109740,149410,187200,2012
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,499320,0.5,60.89,126660,0.3,29.48,39.32,54.18,74.01999999999998,90,61320,81780,112700,153970,187200,2013
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,518030,0.6,62.61,130230,0.3,30.04,40.02,55.44,76.55,90,62480,83230,115320,159230,187200,2014
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,531120,0.6,64.58,134330,0.3,30.3,40.67,56.73,78.69,90,63020,84600,117990,163680,187200,2015
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,543300,0.6,67.17,139720,0.3,31.25,42.08,58.54,81.15,100,65000,87530,121750,168790,208000,2016
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,569380,0.6,69.01,143530,0.3,31.96,43.11,60.14,83.62,100,66480,89670,125080,173920,208000,2017
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,608120,0.6,70.59,146830,0.4,32.51,43.95,61.53,85.98,100,67620,91420,127990,178840,208000,2018
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,654790,0.6,70.93,147530,0.3,32.87,44.38,62.45,87.49,100,68370,92310,129890,181980,208000,2019
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,653080,0.5,72.84,151510,0.3,34.05,46.04,64.51,89.44,100,70830,95770,134180,186030,208000,2020
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,681070,0.6,73.78,153460,0.3,37.04,47.89,63.32,92.24,100,77040,99620,131710,191860,208000,2021
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,740780,1.2,79.83,166050,0.5,38,50.07,67.21,97.94,115,79050,104150,139790,203720,239200,2022
120,11-3031,11,11-3000,11-3030,11-3031,Financial Managers,detailed,787340,1,84.05,174820,0.5,39.84,52.98,75.05,101.36,115,82870,110190,156100,210830,239200,2023
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,NA,29830,1,46.61,96940,0.4,25.07,32.51,42.92,56.48,72.64,52150,67630,89270,117470,151090,2010
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,NA,24580,1.1,48.62,101130,0.5,25.66,33.44,44.37,58.8,77.04,53370,69550,92290,122310,160240,2011
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,19960,1.3,50.92,105920,0.6,25.99,34.13,45.79,62.6,82.90999999999998,54060,71000,95250,130200,172450,2012
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,17570,1.3,53.87,112040,0.7,26.85,35.99,48.79,66.23,87.23999999999998,55840,74850,101490,137760,181470,2013
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,16380,1.4,57.05,118670,0.7,28.06,38.01,51.96,70.79,90,58370,79060,108070,147240,187200,2014
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,15930,1.5,58.48,121630,0.6,29.17,39.52,53.57,72.4,90,60680,82210,111430,150600,187200,2015
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,15230,1.5,61.01,126900,0.6,31.8,41.89,55.89,75.03,96.13,66150,87120,116240,156050,199950,2016
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,15520,1.6,62.5,130010,0.7,32.94,43.15,57.27,76.03,97.4,68510,89750,119120,158130,202590,2017
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,15660,1.5,63.87,132860,0.8,33.93,43.98,58.18,77.14,98.78,70560,91480,121010,160450,205470,2018
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,16900,1.9,64.52,134210,0.7,33.59,43.96,58.78,78.83,100,69870,91430,122270,163980,208000,2019
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,16340,2.1,65.94,137160,1,34.1,44.96,60.16,81.01,100,70920,93510,125130,168500,208000,2020
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,15330,2.5,67.05,139470,1,37.04,47.46,61.31,78.79,100,77040,98720,127530,163870,208000,2021
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,16850,2.2,68.82,143140,0.7,37.13,47.72,63.11,82.94,104.64,77230,99270,131280,172520,217650,2022
135,11-3111,11,11-3000,11-3110,11-3111,Compensation and Benefits Managers,detailed,18690,2.6,72.56999999999998,150940,1.2,36.81,49.3,65.57,87.03,110.56,76550,102540,136380,181030,229970,2023
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,NA,67700,0.7,52.21,108600,0.4,29.59,37.14,47.68,62.54,80,61560,77240,99180,130090,166400,2010
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,NA,81750,0.7,52.21,108600,0.4,28.88,36.8,47.66,63.04,81.4,60070,76540,99130,131130,169310,2011
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,98020,0.6,52.69,109590,0.3,28.37,36.71,47.94,63.76,83.23999999999998,59020,76350,99720,132620,173140,2012
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,110650,0.6,53.45,111180,0.3,28.26,36.9,48.46,64.99,85.31999999999998,58780,76750,100800,135180,177460,2013
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,116610,0.6,54.88,114140,0.3,29.06,37.65,49.41,66.5,88.26,60440,78310,102780,138320,183590,2014
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,122780,0.6,56.29,117080,0.4,29.47,38.09,50.21,68.2,90,61300,79230,104440,141860,187200,2015
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,129810,0.6,57.79,120210,0.4,30.35,38.85,51.4,69.82,93.05,63140,80800,106910,145220,193550,2016
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,136310,0.6,59.38,123510,0.3,31.27,40.02,52.94,71.79,95.06,65040,83230,110120,149330,197720,2017
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,143580,0.6,60.91,126700,0.4,32.15,41.23,54.47,73.44,96.82,66870,85750,113300,152760,201380,2018
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,154800,0.7,62.29,129570,0.3,32.84,42.38,56.11,75.27,98.9,68300,88150,116720,156560,205720,2019
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,156600,0.6,64.7,134580,0.3,34.22,44.1,58.28,78.23,100,71180,91730,121220,162720,208000,2020
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,166530,1.4,65.67,136590,0.5,36.06,45.82,60.69,78.54,100,75000,95310,126230,163360,208000,2021
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,181360,1.7,70.07,145750,0.4,36.83,47.23,62.5,82.29,107.87,76610,98230,130000,171170,224360,2022
136,11-3121,11,11-3000,11-3120,11-3121,Human Resources Managers,detailed,200600,1.3,74.39,154740,0.4,38.97,49.68,65.55,87.56,115,81060,103340,136350,182120,239200,2023
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,NA,28070,1.2,46.06,95800,0.5,24.26,32.18,42.87,55.97,71.61,50470,66930,89170,116410,148950,2010
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,NA,27150,1.3,47.73,99280,0.5,25.24,33.47,44.1,57.78,73.62999999999998,52510,69610,91740,120190,153160,2011
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,27350,1.2,49.91,103810,0.5,26,34.63,45.86,60.93,79.15999999999998,54070,72020,95400,126720,164640,2012
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,28340,1.3,51.81,107770,0.6,27.32,35.99,47.5,63.37,82.4,56840,74860,98810,131820,171400,2013
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,29870,1.4,53.38,111030,0.6,27.85,36.83,49.01,64.95,85.75,57920,76600,101930,135090,178360,2014
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,31430,1.3,53.69,111680,0.7,26.85,36.49,49.35,65.13,86.71,55850,75900,102640,135480,180360,2015
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,32880,1.4,55.37,115180,0.6,27.77,37.52,50.88,66.95,88.94,57760,78050,105830,139260,184990,2016
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,34500,1.4,56.58,117690,0.5,28.45,38.34,52.05,69.19,90.22,59170,79740,108250,143920,187670,2017
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,35690,1.2,58.53,121730,0.5,30.58,39.98,53.53,71.64,92.77,63600,83160,111340,149010,192970,2018
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,38510,1.2,59.36,123470,0.4,31.12,40.73,54.5,73.23999999999998,94.27,64720,84720,113350,152340,196070,2019
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,38710,1.3,60.54,125920,0.5,31.86,41.74,55.6,74.58,96.25,66270,86820,115640,155120,200210,2020
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,35830,1.2,61.92,128800,0.7,30.95,43.74,57.76,77.65,99.72,64370,90980,120130,161520,207420,2021
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,39550,1,63.51,132100,0.8,32.91,42.64,57.69,77.70999999999998,101.19,68450,88680,120000,161630,210470,2022
137,11-3131,11,11-3000,11-3130,11-3131,Training and Development Managers,detailed,41540,2.4,66.56,138450,0.4,35.29,45.31,60.12,80.19,105.8,73410,94240,125040,166780,220060,2023
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,NA,205370,0.8,31.55,65620,0.5,17.08,22.25,29.64,39.39,50.97,35530,46290,61660,81930,106020,2000
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,NA,183050,0.7,32.84,68310,0.3,17.99,23.35,31.01,41,52.86,37420,48560,64510,85290,109950,2001
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,NA,173960,0.6,35.09,72980,0.3,18.74,24.38,32.37,42.73,55.17,38980,50710,67320,88880,114750,2002
140,11-3051,11,11-3000,11-3050,11-3051,Industrial production managers,NA,166350,0.6,36.88,76710,0.3,19.84,25.69,33.9,44.47,57.73,41270,53430,70510,92500,120080,2003
140,11-3051,11,11-3000,11-3050,11-3051,Industrial production managers,NA,155980,0.7,38.06,79170,0.3,20.99,26.78,35.09,45.6,59.14,43660,55700,73000,94850,123010,2004
140,11-3051,11,11-3000,11-3050,11-3051,Industrial production managers,NA,153950,0.7,39.41,81960,0.3,22.26,28.01,36.34,47.03,61.62,46300,58260,75580,97830,128160,2005
140,11-3051,11,11-3000,11-3050,11-3051,Industrial production managers,NA,153410,0.7,40.37,83970,0.3,22.71,28.68,37.34,48.47,62.83,47230,59650,77670,100810,130680,2006
140,11-3051,11,11-3000,11-3050,11-3051,Industrial production managers,NA,152870,0.6,42.09,87550,0.3,23.4,29.86,38.73,50.41,65.14,48670,62100,80560,104860,135500,2007
140,11-3051,11,11-3000,11-3050,11-3051,Industrial production managers,NA,154030,0.6,43.85,91200,0.3,24.2,30.96,40.04,52.26,67.56,50330,64390,83290,108710,140530,2008
140,11-3051,11,11-3000,11-3050,11-3051,Industrial production managers,NA,147250,0.7,45.03,93650,0.4,24.66,31.58,40.9,53.75,70.21,51290,65680,85080,111790,146030,2009
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,NA,143310,0.8,45.99,95660,0.3,25.31,32.33,41.91,55.06,71.16,52640,67250,87160,114530,148020,2010
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,NA,151850,0.6,46.33,96370,0.4,25.54,32.72,42.4,55.38,71.48,53130,68060,88190,115200,148670,2011
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,160550,0.6,46.87,97490,0.3,26.08,33.19,42.88,55.92,72.12,54250,69040,89190,116310,150020,2012
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,165340,0.6,47.78,99370,0.3,26.56,33.86,43.65,56.77,73.36,55250,70430,90790,118090,152590,2013
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,167200,0.6,48.87,101640,0.3,27.06,34.35,44.46,58.31,76.04,56290,71440,92470,121280,158170,2014
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,169390,0.7,49.87,103720,0.4,27.23,34.72,45.17,59.52,78,56640,72210,93940,123800,162240,2015
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,168400,0.6,51.47,107060,0.4,28.18,35.9,46.7,61.34,79.54,58610,74670,97140,127590,165450,2016
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,171520,0.6,53.16,110580,0.3,29.5,37.48,48.36,62.89,81.15,61360,77970,100580,130820,168780,2017
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,181310,0.7,54.51,113370,0.3,30.51,38.72,49.7,64.45,82.76,63470,80530,103380,134060,172150,2018
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,185790,0.9,55.34,115110,0.3,31.27,39.62,50.71,65.81,84.65,65050,82400,105480,136880,176070,2019
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,179570,0.8,56.82,118190,0.3,32.26,40.86,52.3,67.93,87.12,67100,84990,108790,141290,181220,2020
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,192270,0.6,56.62,117780,0.3,30.84,38.55,49.59,64.49,81.96,64150,80190,103150,134130,170470,2021
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,211710,0.6,58.13,120900,0.4,32.56,41.03,51.71,67.03,85.8,67720,85350,107560,139430,178470,2022
140,11-3051,11,11-3000,11-3050,11-3051,Industrial Production Managers,detailed,222890,0.7,60.53,125900,0.3,34.62,44.03,56.24,72.7,91.58,72010,91590,116970,151220,190480,2023
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,NA,126030,1.1,27.64,57500,0.5,13.99,18.64,25.5,34.36,44.73,29100,38770,53030,71480,93040,2000
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,NA,107130,0.9,29.44,61250,0.4,14.79,19.85,27.24,36.93,48.6,30750,41280,56670,76810,101090,2001
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,NA,105010,0.8,31.85,66250,0.4,15.54,21,28.79,39.4,51.99,32330,43670,59890,81950,108140,2002
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing managers,NA,91060,0.9,34.17,71080,0.4,17.05,22.99,31.22,42.22,54.79,35450,47810,64930,87810,113970,2003
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing managers,NA,73480,0.9,37.51,78020,0.4,19.86,26.04,34.83,45.66,58.46,41300,54150,72450,94970,121600,2004
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing managers,NA,69300,0.8,39.16,81440,0.3,21.17,27.56,36.67,47.74,61.08,44030,57320,76270,99300,127050,2005
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing managers,NA,66490,0.9,41.35,86020,0.3,22.38,29.28,39.22,50.86,63.48,46540,60890,81570,105780,132040,2006
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing managers,NA,65600,0.8,43.47,90430,0.3,23.31,30.83,41.08,53.48,66.64,48480,64120,85440,111240,138610,2007
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing managers,NA,67150,0.8,45.34,94300,0.4,24.75,32.39,42.86,55.69,68.54,51490,67370,89160,115830,142550,2008
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing managers,NA,65080,0.8,46.59,96910,0.4,25.44,33.22,43.96,57.09,70.17,52910,69100,91440,118740,145960,2009
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,NA,65220,0.8,48.36,100600,0.4,26.46,34.42,45.71,59.02,72.08,55040,71600,95070,122760,149920,2010
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,NA,66990,0.8,49.57,103110,0.4,26.77,35.06,46.7,60.69,73.61,55680,72910,97130,126240,153110,2011
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,69400,0.8,51.06,106200,0.4,27.57,35.94,48.16,62.39,76.4,57360,74750,100170,129760,158920,2012
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,69620,0.8,52.71,109640,0.4,28.64,37.21,49.89,64.28,79.72,59560,77390,103780,133700,165810,2013
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,70840,0.9,53.76,111810,0.4,29.25,37.96,51.01,65.57,81.25,60840,78950,106090,136390,169000,2014
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,72600,0.9,54.87,114130,0.4,29.25,38.4,51.98,66.87,83.15,60830,79860,108120,139080,172950,2015
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,71750,0.9,56.6,117720,0.4,30.47,39.85,53.65,68.67,85.37,63380,82880,111590,142820,177560,2016
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,70430,0.8,58.56,121810,0.4,32.04,41.67,55.65,70.57,87.87,66630,86670,115760,146780,182780,2017
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,69490,0.8,60.4,125630,0.4,33.59,43.49,57.18,72.09999999999998,89.93,69860,90460,118940,149960,187060,2018
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,72100,0.8,61.73,128400,0.4,34.35,44.5,58.23,73.51,92.98,71450,92560,121110,152890,193400,2019
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,70960,0.9,63.78,132660,0.4,35.85,46.35,60.55,76.04,95.01,74570,96400,125940,158160,197630,2020
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,69310,0.9,64.71,134590,0.5,37.17,47.46,61.13,78.19,99.3,77310,98720,127150,162630,206540,2021
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,75070,1.4,67.62,140650,0.4,38.46,48.94,63.15,80.28,100.96,80000,101790,131350,166980,210000,2022
150,11-3061,11,11-3000,11-3060,11-3061,Purchasing Managers,detailed,77530,1.2,70.53,146710,0.4,40.15,50.62,65.57,82.75,103.45,83510,105300,136380,172110,215170,2023
160,11-3071,11,11-3000,11-3070,11-3071,"Transportation, Storage, and Distribution Managers",NA,116680,1.3,27.98,58200,0.5,15.13,19.7,26.07,34.21,43.62,31470,40970,54230,71160,90730,2000
160,11-3071,11,11-3000,11-3070,11-3071,"Transportation, Storage, and Distribution Managers",NA,108590,1,29.48,61330,0.5,15.96,20.88,27.52,36.18,46.2,33190,43440,57240,75260,96100,2001
160,11-3071,11,11-3000,11-3070,11-3071,"Transportation, Storage, and Distribution Managers",NA,107400,1,31.29,65070,0.4,16.5,21.78,28.68,37.8,48.51,34330,45290,59660,78620,100900,2002
160,11-3071,11,11-3000,11-3070,11-3071,"Transportation, storage, and distribution managers",NA,97450,1,33.5,69670,0.5,17.76,23.36,30.57,40.44,52.56,36940,48580,63590,84120,109330,2003
160,11-3071,11,11-3000,11-3070,11-3071,"Transportation, storage, and distribution managers",NA,88100,1,34.87,72530,0.4,18.76,24.37,32.02,42.13,54.6,39010,50690,66600,87620,113560,2004
160,11-3071,11,11-3000,11-3070,11-3071,"Transportation, storage, and distribution managers",NA,84870,1,36.12,75130,0.4,19.68,25.38,33.23,43.22,56.08,40940,52790,69120,89900,116640,2005
