"","year","occ_code"
"13142",2014,"43-4041"
"13143",2014,"43-4050"
"13144",2014,"43-4051"
"13145",2014,"43-4060"
"13146",2014,"43-4061"
"13147",2014,"43-4070"
"13148",2014,"43-4071"
"13149",2014,"43-4080"
"13150",2014,"43-4081"
"13151",2014,"43-4110"
"13152",2014,"43-4111"
"13153",2014,"43-4120"
"13154",2014,"43-4121"
"13155",2014,"43-4130"
"13156",2014,"43-4131"
"13157",2014,"43-4140"
"13158",2014,"43-4141"
"13159",2014,"43-4150"
"13160",2014,"43-4151"
"13161",2014,"43-4160"
"13162",2014,"43-4161"
"13163",2014,"43-4170"
"13164",2014,"43-4171"
"13165",2014,"43-4180"
"13166",2014,"43-4181"
"13167",2014,"43-4190"
"13168",2014,"43-4199"
"13169",2014,"43-5000"
"13170",2014,"43-5010"
"13171",2014,"43-5011"
"13172",2014,"43-5020"
"13173",2014,"43-5021"
"13174",2014,"43-5030"
"13175",2014,"43-5031"
"13176",2014,"43-5032"
"13177",2014,"43-5040"
"13178",2014,"43-5041"
"13179",2014,"43-5050"
"13180",2014,"43-5051"
"13181",2014,"43-5052"
"13182",2014,"43-5053"
"13183",2014,"43-5060"
"13184",2014,"43-5061"
"13185",2014,"43-5070"
"13186",2014,"43-5071"
"13187",2014,"43-5080"
"13188",2014,"43-5081"
"13189",2014,"43-5110"
"13190",2014,"43-5111"
"13191",2014,"43-6000"
"13192",2014,"43-6010"
"13193",2014,"43-6011"
"13194",2014,"43-6012"
"13195",2014,"43-6013"
"13196",2014,"43-6014"
"13197",2014,"43-9000"
"13198",2014,"43-9010"
"13199",2014,"43-9011"
"13200",2014,"43-9020"
"13201",2014,"43-9021"
"13202",2014,"43-9022"
"13203",2014,"43-9030"
"13204",2014,"43-9031"
"13205",2014,"43-9040"
"13206",2014,"43-9041"
"13207",2014,"43-9050"
"13208",2014,"43-9051"
"13209",2014,"43-9060"
"13210",2014,"43-9061"
"13211",2014,"43-9070"
"13212",2014,"43-9071"
"13213",2014,"43-9080"
"13214",2014,"43-9081"
"13215",2014,"43-9110"
"13216",2014,"43-9111"
"13217",2014,"43-9190"
"13218",2014,"43-9199"
"13219",2014,"45-0000"
"13220",2014,"45-1000"
"13221",2014,"45-1010"
"13222",2014,"45-1011"
"13223",2014,"45-2000"
"13224",2014,"45-2010"
"13225",2014,"45-2011"
"13226",2014,"45-2020"
"13227",2014,"45-2021"
"13228",2014,"45-2040"
"13229",2014,"45-2041"
"13230",2014,"45-2090"
"13231",2014,"45-2091"
"13232",2014,"45-2092"
"13233",2014,"45-2093"
"13234",2014,"45-2099"
"13235",2014,"45-3000"
"13236",2014,"45-3010"
"13237",2014,"45-3011"
"13238",2014,"45-4000"
"13239",2014,"45-4010"
"13240",2014,"45-4011"
"13241",2014,"45-4020"
"13242",2014,"45-4021"
"13243",2014,"45-4022"
"13244",2014,"45-4023"
"13245",2014,"45-4029"
"13246",2014,"47-0000"
"13247",2014,"47-1000"
"13248",2014,"47-1010"
"13249",2014,"47-1011"
"13250",2014,"47-2000"
"13251",2014,"47-2010"
"13252",2014,"47-2011"
"13253",2014,"47-2020"
"13254",2014,"47-2021"
"13255",2014,"47-2022"
"13256",2014,"47-2030"
"13257",2014,"47-2031"
"13258",2014,"47-2040"
"13259",2014,"47-2041"
"13260",2014,"47-2042"
"13261",2014,"47-2043"
"13262",2014,"47-2044"
"13263",2014,"47-2050"
"13264",2014,"47-2051"
"13265",2014,"47-2053"
"13266",2014,"47-2060"
"13267",2014,"47-2061"
"13268",2014,"47-2070"
"13269",2014,"47-2071"
"13270",2014,"47-2072"
"13271",2014,"47-2073"
"13272",2014,"47-2080"
"13273",2014,"47-2081"
"13274",2014,"47-2082"
"13275",2014,"47-2110"
"13276",2014,"47-2111"
"13277",2014,"47-2120"
"13278",2014,"47-2121"
"13279",2014,"47-2130"
"13280",2014,"47-2131"
"13281",2014,"47-2132"
"13282",2014,"47-2140"
"13283",2014,"47-2141"
"13284",2014,"47-2142"
"13285",2014,"47-2150"
"13286",2014,"47-2151"
"13287",2014,"47-2152"
"13288",2014,"47-2160"
"13289",2014,"47-2161"
"13290",2014,"47-2170"
"13291",2014,"47-2171"
"13292",2014,"47-2180"
"13293",2014,"47-2181"
"13294",2014,"47-2210"
"13295",2014,"47-2211"
"13296",2014,"47-2220"
"13297",2014,"47-2221"
"13298",2014,"47-2230"
"13299",2014,"47-2231"
"13300",2014,"47-3000"
"13301",2014,"47-3010"
"13302",2014,"47-3011"
"13303",2014,"47-3012"
"13304",2014,"47-3013"
"13305",2014,"47-3014"
"13306",2014,"47-3015"
"13307",2014,"47-3016"
"13308",2014,"47-3019"
"13309",2014,"47-4000"
"13310",2014,"47-4010"
"13311",2014,"47-4011"
"13312",2014,"47-4020"
"13313",2014,"47-4021"
"13314",2014,"47-4030"
"13315",2014,"47-4031"
"13316",2014,"47-4040"
"13317",2014,"47-4041"
"13318",2014,"47-4050"
"13319",2014,"47-4051"
"13320",2014,"47-4060"
"13321",2014,"47-4061"
"13322",2014,"47-4070"
"13323",2014,"47-4071"
"13324",2014,"47-4090"
"13325",2014,"47-4091"
"13326",2014,"47-4099"
"13327",2014,"47-5000"
"13328",2014,"47-5010"
"13329",2014,"47-5011"
"13330",2014,"47-5012"
"13331",2014,"47-5013"
"13332",2014,"47-5020"
"13333",2014,"47-5021"
"13334",2014,"47-5030"
"13335",2014,"47-5031"
"13336",2014,"47-5040"
"13337",2014,"47-5041"
"13338",2014,"47-5042"
"13339",2014,"47-5049"
"13340",2014,"47-5050"
"13341",2014,"47-5051"
"13342",2014,"47-5060"
"13343",2014,"47-5061"
"13344",2014,"47-5070"
"13345",2014,"47-5071"
"13346",2014,"47-5080"
"13347",2014,"47-5081"
"13348",2014,"47-5090"
"13349",2014,"47-5099"
"13350",2014,"49-0000"
"13351",2014,"49-1000"
"13352",2014,"49-1010"
"13353",2014,"49-1011"
"13354",2014,"49-2000"
"13355",2014,"49-2010"
"13356",2014,"49-2011"
"13357",2014,"49-2020"
"13358",2014,"49-2021"
"13359",2014,"49-2022"
"13360",2014,"49-2090"
"13361",2014,"49-2091"
"13362",2014,"49-2092"
"13363",2014,"49-2093"
"13364",2014,"49-2094"
"13365",2014,"49-2095"
"13366",2014,"49-2096"
"13367",2014,"49-2097"
"13368",2014,"49-2098"
"13369",2014,"49-3000"
"13370",2014,"49-3010"
"13371",2014,"49-3011"
"13372",2014,"49-3020"
"13373",2014,"49-3021"
"13374",2014,"49-3022"
"13375",2014,"49-3023"
"13376",2014,"49-3030"
"13377",2014,"49-3031"
"13378",2014,"49-3040"
"13379",2014,"49-3041"
"13380",2014,"49-3042"
"13381",2014,"49-3043"
"13382",2014,"49-3050"
"13383",2014,"49-3051"
"13384",2014,"49-3052"
"13385",2014,"49-3053"
"13386",2014,"49-3090"
"13387",2014,"49-3091"
"13388",2014,"49-3092"
"13389",2014,"49-3093"
"13390",2014,"49-9000"
"13391",2014,"49-9010"
"13392",2014,"49-9011"
"13393",2014,"49-9012"
"13394",2014,"49-9020"
"13395",2014,"49-9021"
"13396",2014,"49-9030"
"13397",2014,"49-9031"
"13398",2014,"49-9040"
"13399",2014,"49-9041"
"13400",2014,"49-9043"
"13401",2014,"49-9044"
"13402",2014,"49-9045"
"13403",2014,"49-9050"
"13404",2014,"49-9051"
"13405",2014,"49-9052"
"13406",2014,"49-9060"
"13407",2014,"49-9061"
"13408",2014,"49-9062"
"13409",2014,"49-9063"
"13410",2014,"49-9064"
"13411",2014,"49-9069"
"13412",2014,"49-9070"
"13413",2014,"49-9071"
"13414",2014,"49-9080"
"13415",2014,"49-9081"
"13416",2014,"49-9090"
"13417",2014,"49-9091"
"13418",2014,"49-9092"
"13419",2014,"49-9093"
"13420",2014,"49-9094"
"13421",2014,"49-9095"
"13422",2014,"49-9096"
"13423",2014,"49-9097"
"13424",2014,"49-9098"
"13425",2014,"49-9099"
"13426",2014,"51-0000"
"13427",2014,"51-1000"
"13428",2014,"51-1010"
"13429",2014,"51-1011"
"13430",2014,"51-2000"
"13431",2014,"51-2010"
"13432",2014,"51-2011"
"13433",2014,"51-2020"
"13434",2014,"51-2021"
"13435",2014,"51-2022"
"13436",2014,"51-2023"
"13437",2014,"51-2030"
"13438",2014,"51-2031"
"13439",2014,"51-2040"
"13440",2014,"51-2041"
"13441",2014,"51-2090"
"13442",2014,"51-2091"
"13443",2014,"51-2092"
"13444",2014,"51-2093"
"13445",2014,"51-2099"
"13446",2014,"51-3000"
"13447",2014,"51-3010"
"13448",2014,"51-3011"
"13449",2014,"51-3020"
"13450",2014,"51-3021"
"13451",2014,"51-3022"
"13452",2014,"51-3023"
"13453",2014,"51-3090"
"13454",2014,"51-3091"
"13455",2014,"51-3092"
"13456",2014,"51-3093"
"13457",2014,"51-3099"
"13458",2014,"51-4000"
"13459",2014,"51-4010"
"13460",2014,"51-4011"
"13461",2014,"51-4012"
"13462",2014,"51-4020"
"13463",2014,"51-4021"
"13464",2014,"51-4022"
"13465",2014,"51-4023"
"13466",2014,"51-4030"
"13467",2014,"51-4031"
"13468",2014,"51-4032"
"13469",2014,"51-4033"
"13470",2014,"51-4034"
"13471",2014,"51-4035"
"13472",2014,"51-4040"
"13473",2014,"51-4041"
"13474",2014,"51-4050"
"13475",2014,"51-4051"
"13476",2014,"51-4052"
"13477",2014,"51-4060"
"13478",2014,"51-4061"
"13479",2014,"51-4062"
"13480",2014,"51-4070"
"13481",2014,"51-4071"
"13482",2014,"51-4072"
"13483",2014,"51-4080"
"13484",2014,"51-4081"
"13485",2014,"51-4110"
"13486",2014,"51-4111"
"13487",2014,"51-4120"
"13488",2014,"51-4121"
"13489",2014,"51-4122"
"13490",2014,"51-4190"
"13491",2014,"51-4191"
"13492",2014,"51-4192"
"13493",2014,"51-4193"
"13494",2014,"51-4194"
"13495",2014,"51-4199"
"13496",2014,"51-5100"
"13497",2014,"51-5110"
"13498",2014,"51-5111"
"13499",2014,"51-5112"
"13500",2014,"51-5113"
"13501",2014,"51-6000"
"13502",2014,"51-6010"
"13503",2014,"51-6011"
"13504",2014,"51-6020"
"13505",2014,"51-6021"
"13506",2014,"51-6030"
"13507",2014,"51-6031"
"13508",2014,"51-6040"
"13509",2014,"51-6041"
"13510",2014,"51-6042"
"13511",2014,"51-6050"
"13512",2014,"51-6051"
"13513",2014,"51-6052"
"13514",2014,"51-6060"
"13515",2014,"51-6061"
"13516",2014,"51-6062"
"13517",2014,"51-6063"
"13518",2014,"51-6064"
"13519",2014,"51-6090"
"13520",2014,"51-6091"
"13521",2014,"51-6092"
"13522",2014,"51-6093"
"13523",2014,"51-6099"
"13524",2014,"51-7000"
"13525",2014,"51-7010"
"13526",2014,"51-7011"
"13527",2014,"51-7020"
"13528",2014,"51-7021"
"13529",2014,"51-7030"
"13530",2014,"51-7031"
"13531",2014,"51-7032"
"13532",2014,"51-7040"
"13533",2014,"51-7041"
"13534",2014,"51-7042"
"13535",2014,"51-7090"
"13536",2014,"51-7099"
"13537",2014,"51-8000"
"13538",2014,"51-8010"
"13539",2014,"51-8011"
"13540",2014,"51-8012"
"13541",2014,"51-8013"
"13542",2014,"51-8020"
"13543",2014,"51-8021"
"13544",2014,"51-8030"
"13545",2014,"51-8031"
"13546",2014,"51-8090"
"13547",2014,"51-8091"
"13548",2014,"51-8092"
"13549",2014,"51-8093"
"13550",2014,"51-8099"
"13551",2014,"51-9000"
"13552",2014,"51-9010"
"13553",2014,"51-9011"
"13554",2014,"51-9012"
"13555",2014,"51-9020"
"13556",2014,"51-9021"
"13557",2014,"51-9022"
"13558",2014,"51-9023"
"13559",2014,"51-9030"
"13560",2014,"51-9031"
"13561",2014,"51-9032"
"13562",2014,"51-9040"
"13563",2014,"51-9041"
"13564",2014,"51-9050"
"13565",2014,"51-9051"
"13566",2014,"51-9060"
"13567",2014,"51-9061"
"13568",2014,"51-9070"
"13569",2014,"51-9071"
"13570",2014,"51-9080"
"13571",2014,"51-9081"
"13572",2014,"51-9082"
"13573",2014,"51-9083"
"13574",2014,"51-9110"
"13575",2014,"51-9111"
"13576",2014,"51-9120"
"13577",2014,"51-9121"
"13578",2014,"51-9122"
"13579",2014,"51-9123"
"13580",2014,"51-9140"
"13581",2014,"51-9141"
"13582",2014,"51-9150"
"13583",2014,"51-9151"
"13584",2014,"51-9190"
"13585",2014,"51-9191"
"13586",2014,"51-9192"
"13587",2014,"51-9193"
"13588",2014,"51-9194"
"13589",2014,"51-9195"
"13590",2014,"51-9196"
"13591",2014,"51-9197"
"13592",2014,"51-9198"
"13593",2014,"51-9199"
"13594",2014,"53-0000"
"13595",2014,"53-1000"
"13596",2014,"53-1010"
"13597",2014,"53-1011"
"13598",2014,"53-1020"
"13599",2014,"53-1021"
"13600",2014,"53-1030"
"13601",2014,"53-1031"
"13602",2014,"53-2000"
"13603",2014,"53-2010"
"13604",2014,"53-2011"
"13605",2014,"53-2012"
"13606",2014,"53-2020"
"13607",2014,"53-2021"
"13608",2014,"53-2022"
"13609",2014,"53-2030"
"13610",2014,"53-2031"
"13611",2014,"53-3000"
"13612",2014,"53-3010"
"13613",2014,"53-3011"
"13614",2014,"53-3020"
"13615",2014,"53-3021"
"13616",2014,"53-3022"
"13617",2014,"53-3030"
"13618",2014,"53-3031"
"13619",2014,"53-3032"
"13620",2014,"53-3033"
"13621",2014,"53-3040"
"13622",2014,"53-3041"
"13623",2014,"53-3090"
"13624",2014,"53-3099"
"13625",2014,"53-4000"
"13626",2014,"53-4010"
"13627",2014,"53-4011"
"13628",2014,"53-4012"
"13629",2014,"53-4013"
"13630",2014,"53-4020"
"13631",2014,"53-4021"
"13632",2014,"53-4030"
"13633",2014,"53-4031"
"13634",2014,"53-4040"
"13635",2014,"53-4041"
"13636",2014,"53-4090"
"13637",2014,"53-4099"
"13638",2014,"53-5000"
"13639",2014,"53-5010"
"13640",2014,"53-5011"
"13641",2014,"53-5020"
"13642",2014,"53-5021"
"13643",2014,"53-5022"
"13644",2014,"53-5030"
"13645",2014,"53-5031"
"13646",2014,"53-6000"
"13647",2014,"53-6010"
"13648",2014,"53-6011"
"13649",2014,"53-6020"
"13650",2014,"53-6021"
"13651",2014,"53-6030"
"13652",2014,"53-6031"
"13653",2014,"53-6040"
"13654",2014,"53-6041"
"13655",2014,"53-6050"
"13656",2014,"53-6051"
"13657",2014,"53-6060"
"13658",2014,"53-6061"
"13659",2014,"53-6090"
"13660",2014,"53-6099"
"13661",2014,"53-7000"
"13662",2014,"53-7010"
"13663",2014,"53-7011"
"13664",2014,"53-7020"
"13665",2014,"53-7021"
"13666",2014,"53-7030"
"13667",2014,"53-7031"
"13668",2014,"53-7032"
"13669",2014,"53-7033"
"13670",2014,"53-7040"
"13671",2014,"53-7041"
"13672",2014,"53-7050"
"13673",2014,"53-7051"
"13674",2014,"53-7060"
"13675",2014,"53-7061"
"13676",2014,"53-7062"
"13677",2014,"53-7063"
"13678",2014,"53-7064"
"13679",2014,"53-7070"
"13680",2014,"53-7071"
"13681",2014,"53-7072"
"13682",2014,"53-7073"
"13683",2014,"53-7080"
"13684",2014,"53-7081"
"13685",2014,"53-7110"
"13686",2014,"53-7111"
"13687",2014,"53-7120"
"13688",2014,"53-7121"
"13689",2014,"53-7190"
"13690",2014,"53-7199"
"13691",2015,"00-0000"
"13692",2015,"11-0000"
"13693",2015,"11-1000"
"13694",2015,"11-1010"
"13695",2015,"11-1011"
"13696",2015,"11-1020"
"13697",2015,"11-1021"
"13698",2015,"11-1030"
"13699",2015,"11-1031"
"13700",2015,"11-2000"
"13701",2015,"11-2010"
"13702",2015,"11-2011"
"13703",2015,"11-2020"
"13704",2015,"11-2021"
"13705",2015,"11-2022"
"13706",2015,"11-2030"
"13707",2015,"11-2031"
"13708",2015,"11-3000"
"13709",2015,"11-3010"
"13710",2015,"11-3011"
"13711",2015,"11-3020"
"13712",2015,"11-3021"
"13713",2015,"11-3030"
"13714",2015,"11-3031"
"13715",2015,"11-3050"
"13716",2015,"11-3051"
"13717",2015,"11-3060"
"13718",2015,"11-3061"
"13719",2015,"11-3070"
"13720",2015,"11-3071"
"13721",2015,"11-3110"
"13722",2015,"11-3111"
"13723",2015,"11-3120"
"13724",2015,"11-3121"
"13725",2015,"11-3130"
"13726",2015,"11-3131"
"13727",2015,"11-9000"
"13728",2015,"11-9010"
"13729",2015,"11-9013"
"13730",2015,"11-9020"
"13731",2015,"11-9021"
"13732",2015,"11-9030"
"13733",2015,"11-9031"
"13734",2015,"11-9032"
"13735",2015,"11-9033"
"13736",2015,"11-9039"
"13737",2015,"11-9040"
"13738",2015,"11-9041"
"13739",2015,"11-9050"
"13740",2015,"11-9051"
"13741",2015,"11-9060"
"13742",2015,"11-9061"
"13743",2015,"11-9070"
"13744",2015,"11-9071"
"13745",2015,"11-9080"
"13746",2015,"11-9081"
"13747",2015,"11-9110"
"13748",2015,"11-9111"
"13749",2015,"11-9120"
"13750",2015,"11-9121"
"13751",2015,"11-9130"
"13752",2015,"11-9131"
"13753",2015,"11-9140"
"13754",2015,"11-9141"
"13755",2015,"11-9150"
"13756",2015,"11-9151"
"13757",2015,"11-9160"
"13758",2015,"11-9161"
"13759",2015,"11-9190"
"13760",2015,"11-9199"
"13761",2015,"13-0000"
"13762",2015,"13-1000"
"13763",2015,"13-1010"
"13764",2015,"13-1011"
"13765",2015,"13-1020"
"13766",2015,"13-1021"
"13767",2015,"13-1022"
"13768",2015,"13-1023"
"13769",2015,"13-1030"
"13770",2015,"13-1031"
"13771",2015,"13-1032"
"13772",2015,"13-1040"
"13773",2015,"13-1041"
"13774",2015,"13-1050"
"13775",2015,"13-1051"
"13776",2015,"13-1070"
"13777",2015,"13-1071"
"13778",2015,"13-1074"
"13779",2015,"13-1075"
"13780",2015,"13-1080"
"13781",2015,"13-1081"
"13782",2015,"13-1110"
"13783",2015,"13-1111"
"13784",2015,"13-1120"
"13785",2015,"13-1121"
"13786",2015,"13-1130"
"13787",2015,"13-1131"
"13788",2015,"13-1140"
"13789",2015,"13-1141"
"13790",2015,"13-1150"
"13791",2015,"13-1151"
"13792",2015,"13-1160"
"13793",2015,"13-1161"
"13794",2015,"13-1190"
"13795",2015,"13-1199"
"13796",2015,"13-2000"
"13797",2015,"13-2010"
"13798",2015,"13-2011"
"13799",2015,"13-2020"
"13800",2015,"13-2021"
"13801",2015,"13-2030"
"13802",2015,"13-2031"
"13803",2015,"13-2040"
"13804",2015,"13-2041"
"13805",2015,"13-2050"
"13806",2015,"13-2051"
"13807",2015,"13-2052"
"13808",2015,"13-2053"
"13809",2015,"13-2060"
"13810",2015,"13-2061"
"13811",2015,"13-2070"
"13812",2015,"13-2071"
"13813",2015,"13-2072"
"13814",2015,"13-2080"
"13815",2015,"13-2081"
"13816",2015,"13-2082"
"13817",2015,"13-2090"
"13818",2015,"13-2099"
"13819",2015,"15-0000"
"13820",2015,"15-1100"
"13821",2015,"15-1110"
"13822",2015,"15-1111"
"13823",2015,"15-1120"
"13824",2015,"15-1121"
"13825",2015,"15-1122"
"13826",2015,"15-1130"
"13827",2015,"15-1131"
"13828",2015,"15-1132"
"13829",2015,"15-1133"
"13830",2015,"15-1134"
"13831",2015,"15-1140"
"13832",2015,"15-1141"
"13833",2015,"15-1142"
"13834",2015,"15-1143"
"13835",2015,"15-1150"
"13836",2015,"15-1151"
"13837",2015,"15-1152"
"13838",2015,"15-1190"
"13839",2015,"15-1199"
"13840",2015,"15-2000"
"13841",2015,"15-2010"
"13842",2015,"15-2011"
"13843",2015,"15-2020"
"13844",2015,"15-2021"
"13845",2015,"15-2030"
"13846",2015,"15-2031"
"13847",2015,"15-2040"
"13848",2015,"15-2041"
"13849",2015,"15-2090"
"13850",2015,"15-2091"
"13851",2015,"15-2099"
"13852",2015,"17-0000"
"13853",2015,"17-1000"
"13854",2015,"17-1010"
"13855",2015,"17-1011"
"13856",2015,"17-1012"
"13857",2015,"17-1020"
"13858",2015,"17-1021"
"13859",2015,"17-1022"
"13860",2015,"17-2000"
"13861",2015,"17-2010"
"13862",2015,"17-2011"
"13863",2015,"17-2020"
"13864",2015,"17-2021"
"13865",2015,"17-2030"
"13866",2015,"17-2031"
"13867",2015,"17-2040"
"13868",2015,"17-2041"
"13869",2015,"17-2050"
"13870",2015,"17-2051"
"13871",2015,"17-2060"
"13872",2015,"17-2061"
"13873",2015,"17-2070"
"13874",2015,"17-2071"
"13875",2015,"17-2072"
"13876",2015,"17-2080"
"13877",2015,"17-2081"
"13878",2015,"17-2110"
"13879",2015,"17-2111"
"13880",2015,"17-2112"
"13881",2015,"17-2120"
"13882",2015,"17-2121"
"13883",2015,"17-2130"
"13884",2015,"17-2131"
"13885",2015,"17-2140"
"13886",2015,"17-2141"
"13887",2015,"17-2150"
"13888",2015,"17-2151"
"13889",2015,"17-2160"
"13890",2015,"17-2161"
"13891",2015,"17-2170"
"13892",2015,"17-2171"
"13893",2015,"17-2190"
"13894",2015,"17-2199"
"13895",2015,"17-3000"
"13896",2015,"17-3010"
"13897",2015,"17-3011"
"13898",2015,"17-3012"
"13899",2015,"17-3013"
"13900",2015,"17-3019"
"13901",2015,"17-3020"
"13902",2015,"17-3021"
"13903",2015,"17-3022"
"13904",2015,"17-3023"
"13905",2015,"17-3024"
"13906",2015,"17-3025"
"13907",2015,"17-3026"
"13908",2015,"17-3027"
"13909",2015,"17-3029"
"13910",2015,"17-3030"
"13911",2015,"17-3031"
"13912",2015,"19-0000"
"13913",2015,"19-1000"
"13914",2015,"19-1010"
"13915",2015,"19-1011"
"13916",2015,"19-1012"
"13917",2015,"19-1013"
"13918",2015,"19-1020"
"13919",2015,"19-1021"
"13920",2015,"19-1022"
"13921",2015,"19-1023"
"13922",2015,"19-1029"
"13923",2015,"19-1030"
"13924",2015,"19-1031"
"13925",2015,"19-1032"
"13926",2015,"19-1040"
"13927",2015,"19-1041"
"13928",2015,"19-1042"
"13929",2015,"19-1090"
"13930",2015,"19-1099"
"13931",2015,"19-2000"
"13932",2015,"19-2010"
"13933",2015,"19-2011"
"13934",2015,"19-2012"
"13935",2015,"19-2020"
"13936",2015,"19-2021"
"13937",2015,"19-2030"
"13938",2015,"19-2031"
"13939",2015,"19-2032"
"13940",2015,"19-2040"
"13941",2015,"19-2041"
"13942",2015,"19-2042"
"13943",2015,"19-2043"
"13944",2015,"19-2090"
"13945",2015,"19-2099"
"13946",2015,"19-3000"
"13947",2015,"19-3010"
"13948",2015,"19-3011"
"13949",2015,"19-3020"
"13950",2015,"19-3022"
"13951",2015,"19-3030"
"13952",2015,"19-3031"
"13953",2015,"19-3032"
"13954",2015,"19-3039"
"13955",2015,"19-3040"
"13956",2015,"19-3041"
"13957",2015,"19-3050"
"13958",2015,"19-3051"
"13959",2015,"19-3090"
"13960",2015,"19-3091"
"13961",2015,"19-3092"
"13962",2015,"19-3093"
"13963",2015,"19-3094"
"13964",2015,"19-3099"
"13965",2015,"19-4000"
"13966",2015,"19-4010"
"13967",2015,"19-4011"
"13968",2015,"19-4020"
"13969",2015,"19-4021"
"13970",2015,"19-4030"
"13971",2015,"19-4031"
"13972",2015,"19-4040"
"13973",2015,"19-4041"
"13974",2015,"19-4050"
"13975",2015,"19-4051"
"13976",2015,"19-4060"
"13977",2015,"19-4061"
"13978",2015,"19-4090"
"13979",2015,"19-4091"
"13980",2015,"19-4092"
"13981",2015,"19-4093"
"13982",2015,"19-4099"
"13983",2015,"21-0000"
"13984",2015,"21-1000"
"13985",2015,"21-1010"
"13986",2015,"21-1011"
"13987",2015,"21-1012"
"13988",2015,"21-1013"
"13989",2015,"21-1014"
"13990",2015,"21-1015"
"13991",2015,"21-1019"
"13992",2015,"21-1020"
"13993",2015,"21-1021"
"13994",2015,"21-1022"
"13995",2015,"21-1023"
"13996",2015,"21-1029"
"13997",2015,"21-1090"
"13998",2015,"21-1091"
"13999",2015,"21-1092"
"14000",2015,"21-1093"
"14001",2015,"21-1094"
"14002",2015,"21-1099"
"14003",2015,"21-2000"
"14004",2015,"21-2010"
"14005",2015,"21-2011"
"14006",2015,"21-2020"
"14007",2015,"21-2021"
"14008",2015,"21-2090"
"14009",2015,"21-2099"
"14010",2015,"23-0000"
"14011",2015,"23-1000"
"14012",2015,"23-1010"
"14013",2015,"23-1011"
"14014",2015,"23-1012"
"14015",2015,"23-1020"
"14016",2015,"23-1021"
"14017",2015,"23-1022"
"14018",2015,"23-1023"
"14019",2015,"23-2000"
"14020",2015,"23-2010"
"14021",2015,"23-2011"
"14022",2015,"23-2090"
"14023",2015,"23-2091"
"14024",2015,"23-2093"
"14025",2015,"23-2099"
"14026",2015,"25-0000"
"14027",2015,"25-1000"
"14028",2015,"25-1010"
"14029",2015,"25-1011"
"14030",2015,"25-1020"
"14031",2015,"25-1021"
"14032",2015,"25-1022"
"14033",2015,"25-1030"
"14034",2015,"25-1031"
"14035",2015,"25-1032"
"14036",2015,"25-1040"
"14037",2015,"25-1041"
"14038",2015,"25-1042"
"14039",2015,"25-1043"
"14040",2015,"25-1050"
"14041",2015,"25-1051"
"14042",2015,"25-1052"
"14043",2015,"25-1053"
"14044",2015,"25-1054"
"14045",2015,"25-1060"
"14046",2015,"25-1061"
"14047",2015,"25-1062"
"14048",2015,"25-1063"
"14049",2015,"25-1064"
"14050",2015,"25-1065"
"14051",2015,"25-1066"
"14052",2015,"25-1067"
"14053",2015,"25-1069"
"14054",2015,"25-1070"
"14055",2015,"25-1071"
"14056",2015,"25-1072"
"14057",2015,"25-1080"
"14058",2015,"25-1081"
"14059",2015,"25-1082"
"14060",2015,"25-1110"
"14061",2015,"25-1111"
"14062",2015,"25-1112"
"14063",2015,"25-1113"
"14064",2015,"25-1120"
"14065",2015,"25-1121"
"14066",2015,"25-1122"
"14067",2015,"25-1123"
"14068",2015,"25-1124"
"14069",2015,"25-1125"
"14070",2015,"25-1126"
"14071",2015,"25-1190"
"14072",2015,"25-1191"
"14073",2015,"25-1192"
"14074",2015,"25-1193"
"14075",2015,"25-1194"
"14076",2015,"25-1199"
"14077",2015,"25-2000"
"14078",2015,"25-2010"
"14079",2015,"25-2011"
"14080",2015,"25-2012"
"14081",2015,"25-2020"
"14082",2015,"25-2021"
"14083",2015,"25-2022"
"14084",2015,"25-2023"
"14085",2015,"25-2030"
"14086",2015,"25-2031"
"14087",2015,"25-2032"
"14088",2015,"25-2050"
"14089",2015,"25-2051"
"14090",2015,"25-2052"
"14091",2015,"25-2053"
"14092",2015,"25-2054"
"14093",2015,"25-2059"
"14094",2015,"25-3000"
"14095",2015,"25-3010"
"14096",2015,"25-3011"
"14097",2015,"25-3020"
"14098",2015,"25-3021"
"14099",2015,"25-3090"
