year,occ_code,soc2010_code
2000,39-9032,39-9032
2000,39-9032,39-9032
2000,39-9032,39-9032
2000,39-9041,39-9041
2000,39-9041,39-9041
2000,39-9041,39-9041
2000,41-0000,41-0000
2000,41-1011,41-1011
2000,41-1011,41-1011
2000,41-1011,41-1011
2000,41-1012,41-1012
2000,41-1012,41-1012
2000,41-1012,41-1012
2000,41-2011,41-2011
2000,41-2011,41-2011
2000,41-2011,41-2011
2000,41-2012,41-2012
2000,41-2012,41-2012
2000,41-2012,41-2012
2000,41-2021,41-2021
2000,41-2021,41-2021
2000,41-2021,41-2021
2000,41-2022,41-2022
2000,41-2022,41-2022
2000,41-2022,41-2022
2000,41-2031,41-2031
2000,41-2031,41-2031
2000,41-2031,41-2031
2000,41-3011,41-3011
2000,41-3011,41-3011
2000,41-3011,41-3011
2000,41-3021,41-3021
2000,41-3021,41-3021
2000,41-3021,41-3021
2000,41-3031,41-3031
2000,41-3031,41-3031
2000,41-3031,41-3031
2000,41-3041,41-3041
2000,41-3041,41-3041
2000,41-3041,41-3041
2000,41-4011,41-4011
2000,41-4011,41-4011
2000,41-4011,41-4011
2000,41-4012,41-4012
2000,41-4012,41-4012
2000,41-4012,41-4012
2000,41-9011,41-9011
2000,41-9011,41-9011
2000,41-9011,41-9011
2000,41-9012,41-9012
2000,41-9012,41-9012
2000,41-9012,41-9012
2000,41-9021,41-9021
2000,41-9021,41-9021
2000,41-9021,41-9021
2000,41-9022,41-9022
2000,41-9022,41-9022
2000,41-9022,41-9022
2000,41-9031,41-9031
2000,41-9031,41-9031
2000,41-9031,41-9031
2000,41-9041,41-9041
2000,41-9041,41-9041
2000,41-9041,41-9041
2000,41-9091,41-9091
2000,41-9091,41-9091
2000,41-9091,41-9091
2000,43-0000,43-0000
2000,43-1011,43-1011
2000,43-1011,43-1011
2000,43-1011,43-1011
2000,43-2011,43-2011
2000,43-2011,43-2011
2000,43-2011,43-2011
2000,43-2021,43-2021
2000,43-2021,43-2021
2000,43-2021,43-2021
2000,43-3011,43-3011
2000,43-3011,43-3011
2000,43-3011,43-3011
2000,43-3021,43-3021
2000,43-3021,43-3021
2000,43-3021,43-3021
2000,43-3031,43-3031
2000,43-3031,43-3031
2000,43-3031,43-3031
2000,43-3041,43-3041
2000,43-3041,43-3041
2000,43-3041,43-3041
2000,43-3051,43-3051
2000,43-3051,43-3051
2000,43-3051,43-3051
2000,43-3061,43-3061
2000,43-3061,43-3061
2000,43-3061,43-3061
2000,43-3071,43-3071
2000,43-3071,43-3071
2000,43-3071,43-3071
2000,43-4011,43-4011
2000,43-4011,43-4011
2000,43-4011,43-4011
2000,43-4021,43-4021
2000,43-4021,43-4021
2000,43-4021,43-4021
2000,43-4031,43-4031
2000,43-4031,43-4031
2000,43-4031,43-4031
2000,43-4041,43-4041
2000,43-4041,43-4041
2000,43-4041,43-4041
2000,43-4051,43-4051
2000,43-4051,43-4051
2000,43-4051,43-4051
2000,43-4061,43-4061
2000,43-4061,43-4061
2000,43-4061,43-4061
2000,43-4071,43-4071
2000,43-4071,43-4071
2000,43-4071,43-4071
2000,43-4081,43-4081
2000,43-4081,43-4081
2000,43-4081,43-4081
2000,43-4111,43-4111
2000,43-4111,43-4111
2000,43-4111,43-4111
2000,43-4121,43-4121
2000,43-4121,43-4121
2000,43-4121,43-4121
2000,43-4131,43-4131
2000,43-4131,43-4131
2000,43-4131,43-4131
2000,43-4141,43-4141
2000,43-4141,43-4141
2000,43-4141,43-4141
2000,43-4151,43-4151
2000,43-4151,43-4151
2000,43-4151,43-4151
2000,43-4161,43-4161
2000,43-4161,43-4161
2000,43-4161,43-4161
2000,43-4171,43-4171
2000,43-4171,43-4171
2000,43-4171,43-4171
2000,43-4181,43-4181
2000,43-4181,43-4181
2000,43-4181,43-4181
2000,43-5011,43-5011
2000,43-5011,43-5011
2000,43-5011,43-5011
2000,43-5021,43-5021
2000,43-5021,43-5021
2000,43-5021,43-5021
2000,43-5031,43-5031
2000,43-5031,43-5031
2000,43-5031,43-5031
2000,43-5032,43-5032
2000,43-5032,43-5032
2000,43-5032,43-5032
2000,43-5041,43-5041
2000,43-5041,43-5041
2000,43-5041,43-5041
2000,43-5051,43-5051
2000,43-5051,43-5051
2000,43-5051,43-5051
2000,43-5052,43-5052
2000,43-5052,43-5052
2000,43-5052,43-5052
2000,43-5053,43-5053
2000,43-5053,43-5053
2000,43-5053,43-5053
2000,43-5061,43-5061
2000,43-5061,43-5061
2000,43-5061,43-5061
2000,43-5071,43-5071
2000,43-5071,43-5071
2000,43-5071,43-5071
2000,43-5081,43-5081
2000,43-5081,43-5081
2000,43-5111,43-5111
2000,43-5111,43-5111
2000,43-5111,43-5111
2000,43-6011,43-6011
2000,43-6011,43-6011
2000,43-6011,43-6011
2000,43-6012,43-6012
2000,43-6012,43-6012
2000,43-6012,43-6012
2000,43-6013,43-6013
2000,43-6013,43-6013
2000,43-6013,43-6013
2000,43-6014,43-6014
2000,43-6014,43-6014
2000,43-6014,43-6014
2000,43-9011,43-9011
2000,43-9011,43-9011
2000,43-9021,43-9021
2000,43-9021,43-9021
2000,43-9021,43-9021
2000,43-9022,43-9022
2000,43-9022,43-9022
2000,43-9022,43-9022
2000,43-9031,43-9031
2000,43-9031,43-9031
2000,43-9031,43-9031
2000,43-9041,43-9041
2000,43-9041,43-9041
2000,43-9041,43-9041
2000,43-9051,43-9051
2000,43-9051,43-9051
2000,43-9051,43-9051
2000,43-9061,43-9061
2000,43-9061,43-9061
2000,43-9061,43-9061
2000,43-9071,43-9071
2000,43-9071,43-9071
2000,43-9071,43-9071
2000,43-9081,43-9081
2000,43-9081,43-9081
2000,43-9081,43-9081
2000,43-9111,43-9111
2000,43-9111,43-9111
2000,43-9111,43-9111
2000,45-0000,45-0000
2000,45-1011,45-1011
2000,45-1011,45-1011
2000,45-1011,45-1011
2000,45-1012,13-1074
2000,45-1012,45-1012
2000,45-2011,45-2011
2000,45-2011,45-2011
2000,45-2011,45-2011
2000,45-2021,45-2021
2000,45-2021,45-2021
2000,45-2021,45-2021
2000,45-2041,45-2041
2000,45-2041,45-2041
2000,45-2041,45-2041
2000,45-2091,45-2091
2000,45-2091,45-2091
2000,45-2091,45-2091
2000,45-2092,45-2092
2000,45-2092,45-2092
2000,45-2092,45-2092
2000,45-2093,45-2093
2000,45-2093,45-2093
2000,45-2093,45-2093
2000,45-4011,45-4011
2000,45-4011,45-4011
2000,45-4011,45-4011
2000,45-4021,45-4021
2000,45-4021,45-4021
2000,45-4021,45-4021
2000,45-4022,45-4022
2000,45-4022,45-4022
2000,45-4022,45-4022
2000,45-4023,45-4023
2000,45-4023,45-4023
2000,45-4023,45-4023
2000,47-0000,47-0000
2000,47-1011,47-1011
2000,47-1011,47-1011
2000,47-1011,47-1011
2000,47-2011,47-2011
2000,47-2011,47-2011
2000,47-2011,47-2011
2000,47-2021,47-2021
2000,47-2021,47-2021
2000,47-2021,47-2021
2000,47-2022,47-2022
2000,47-2022,47-2022
2000,47-2022,47-2022
2000,47-2031,47-2031
2000,47-2031,47-2031
2000,47-2031,47-2031
2000,47-2041,47-2041
2000,47-2041,47-2041
2000,47-2041,47-2041
2000,47-2042,47-2042
2000,47-2042,47-2042
2000,47-2042,47-2042
2000,47-2043,47-2043
2000,47-2043,47-2043
2000,47-2043,47-2043
2000,47-2044,47-2044
2000,47-2044,47-2044
2000,47-2044,47-2044
2000,47-2051,47-2051
2000,47-2051,47-2051
2000,47-2051,47-2051
2000,47-2053,47-2053
2000,47-2053,47-2053
2000,47-2053,47-2053
2000,47-2061,47-2061
2000,47-2061,47-2061
2000,47-2061,47-2061
2000,47-2071,47-2071
2000,47-2071,47-2071
2000,47-2071,47-2071
2000,47-2072,47-2072
2000,47-2072,47-2072
2000,47-2072,47-2072
2000,47-2073,47-2073
2000,47-2073,47-2073
2000,47-2073,47-2073
2000,47-2081,47-2081
2000,47-2081,47-2081
2000,47-2081,47-2081
2000,47-2082,47-2082
2000,47-2082,47-2082
2000,47-2082,47-2082
2000,47-2111,47-2111
2000,47-2111,47-2231
2000,47-2111,47-2111
2000,47-2111,47-2111
2000,47-2121,47-2121
2000,47-2121,47-2121
2000,47-2121,47-2121
2000,47-2130,47-2130
2000,47-2141,47-2141
2000,47-2141,47-2141
2000,47-2141,47-2141
2000,47-2142,47-2142
2000,47-2142,47-2142
2000,47-2142,47-2142
2000,47-2151,47-2151
2000,47-2151,47-2151
2000,47-2151,47-2151
2000,47-2152,47-2152
2000,47-2152,47-2152
2000,47-2152,47-2152
2000,47-2161,47-2161
2000,47-2161,47-2161
2000,47-2161,47-2161
2000,47-2171,47-2171
2000,47-2171,47-2171
2000,47-2171,47-2171
2000,47-2181,47-2181
2000,47-2181,47-2231
2000,47-2181,47-2181
2000,47-2181,47-2181
2000,47-2211,47-2211
2000,47-2211,47-2211
2000,47-2211,47-2211
2000,47-2221,47-2221
2000,47-2221,47-2221
2000,47-2221,47-2221
2000,47-3011,47-3011
2000,47-3011,47-3011
2000,47-3011,47-3011
2000,47-3012,47-3012
2000,47-3012,47-3012
2000,47-3012,47-3012
2000,47-3013,47-3013
2000,47-3013,47-3013
2000,47-3013,47-3013
2000,47-3014,47-3014
2000,47-3014,47-3014
2000,47-3014,47-3014
2000,47-3015,47-3015
2000,47-3015,47-3015
2000,47-3015,47-3015
2000,47-3016,47-3016
2000,47-3016,47-3016
2000,47-3016,47-3016
2000,47-4011,47-4011
2000,47-4011,47-4011
2000,47-4011,47-4011
2000,47-4021,47-4021
2000,47-4021,47-4021
2000,47-4021,47-4021
2000,47-4031,47-4031
2000,47-4031,47-4031
2000,47-4031,47-4031
2000,47-4041,47-4041
2000,47-4041,47-4041
2000,47-4041,47-4041
2000,47-4051,47-4051
2000,47-4051,47-4051
2000,47-4051,47-4051
2000,47-4061,47-4061
2000,47-4061,47-4061
2000,47-4061,47-4061
2000,47-4071,47-4071
2000,47-4071,47-4071
2000,47-4071,47-4071
2000,47-4091,47-4091
2000,47-4091,47-4091
2000,47-4091,47-4091
2000,47-5011,47-5011
2000,47-5011,47-5011
2000,47-5011,47-5011
2000,47-5012,47-5012
2000,47-5012,47-5012
2000,47-5012,47-5012
2000,47-5013,47-5013
2000,47-5013,47-5013
2000,47-5013,47-5013
2000,47-5021,47-5021
2000,47-5021,47-5021
2000,47-5031,47-5031
2000,47-5031,47-5031
2000,47-5041,47-5041
2000,47-5041,47-5041
2000,47-5041,47-5041
2000,47-5042,47-5042
2000,47-5042,47-5042
2000,47-5051,47-5051
2000,47-5051,47-5051
2000,47-5051,47-5051
2000,47-5061,47-5061
2000,47-5061,47-5061
2000,47-5071,47-5071
2000,47-5071,47-5071
2000,47-5071,47-5071
2000,47-5081,47-5081
2000,47-5081,47-5081
2000,47-5081,47-5081
2000,49-0000,49-0000
2000,49-1011,49-1011
2000,49-1011,49-1011
2000,49-1011,49-1011
2000,49-2011,49-2011
2000,49-2011,49-2011
2000,49-2011,49-2011
2000,49-2021,49-2021
2000,49-2021,49-2021
2000,49-2021,49-2021
2000,49-2022,49-2022
2000,49-2022,49-2022
2000,49-2022,49-2022
2000,49-2091,49-2091
2000,49-2091,49-2091
2000,49-2091,49-2091
2000,49-2092,49-2092
2000,49-2092,49-2092
2000,49-2092,49-2092
2000,49-2093,49-2093
2000,49-2093,49-2093
2000,49-2093,49-2093
2000,49-2094,49-2094
2000,49-2094,49-2094
2000,49-2094,49-2094
2000,49-2095,49-2095
2000,49-2095,49-2095
2000,49-2095,49-2095
2000,49-2096,49-2096
2000,49-2096,49-2096
2000,49-2096,49-2096
2000,49-2097,49-2097
2000,49-2097,49-2097
2000,49-2097,49-2097
2000,49-2098,49-2098
2000,49-2098,49-2098
2000,49-2098,49-2098
2000,49-3011,49-3011
2000,49-3011,49-3011
2000,49-3011,49-3011
2000,49-3021,49-3021
2000,49-3021,49-3021
2000,49-3021,49-3021
2000,49-3022,49-3022
2000,49-3022,49-3022
2000,49-3022,49-3022
2000,49-3023,49-3023
2000,49-3023,49-3023
2000,49-3023,49-3023
2000,49-3031,49-3031
2000,49-3031,49-3031
2000,49-3031,49-3031
2000,49-3041,49-3041
2000,49-3041,49-3041
2000,49-3041,49-3041
2000,49-3042,49-3042
2000,49-3042,49-3042
2000,49-3042,49-3042
2000,49-3043,49-3043
2000,49-3043,49-3043
2000,49-3043,49-3043
2000,49-3051,49-3051
2000,49-3051,49-3051
2000,49-3051,49-3051
2000,49-3052,49-3052
2000,49-3052,49-3052
2000,49-3052,49-3052
2000,49-3053,49-3053
2000,49-3053,49-3053
2000,49-3053,49-3053
2000,49-3091,49-3091
2000,49-3091,49-3091
2000,49-3091,49-3091
2000,49-3092,49-3092
2000,49-3092,49-3092
2000,49-3092,49-3092
2000,49-3093,49-3093
2000,49-3093,49-3093
2000,49-3093,49-3093
2000,49-9011,49-9011
2000,49-9011,49-9011
2000,49-9011,49-9011
2000,49-9012,49-9012
2000,49-9012,49-9012
2000,49-9012,49-9012
2000,49-9021,49-9021
2000,49-9021,47-2231
2000,49-9021,49-9021
2000,49-9021,49-9021
2000,49-9031,49-9031
2000,49-9031,49-9031
2000,49-9031,49-9031
2000,49-9041,49-9041
2000,49-9041,49-9041
2000,49-9041,49-9041
2000,49-9042,49-9071
2000,49-9042,49-9042
2000,49-9043,49-9043
2000,49-9043,49-9043
2000,49-9043,49-9043
2000,49-9044,49-9044
2000,49-9044,49-9044
2000,49-9044,49-9044
2000,49-9045,49-9045
2000,49-9045,49-9045
2000,49-9045,49-9045
2000,49-9051,49-9051
2000,49-9051,49-9051
2000,49-9051,49-9051
2000,49-9052,49-9052
2000,49-9052,49-9052
2000,49-9052,49-9052
2000,49-9061,49-9061
2000,49-9061,49-9061
2000,49-9061,49-9061
2000,49-9062,49-9062
2000,49-9062,49-9062
2000,49-9062,49-9062
2000,49-9063,49-9063
2000,49-9063,49-9063
2000,49-9063,49-9063
2000,49-9064,49-9064
2000,49-9064,49-9064
2000,49-9064,49-9064
2000,49-9091,49-9091
2000,49-9091,49-9091
2000,49-9091,49-9091
2000,49-9092,49-9092
2000,49-9092,49-9092
2000,49-9092,49-9092
2000,49-9093,49-9093
2000,49-9093,49-9093
2000,49-9094,49-9094
2000,49-9094,49-9094
2000,49-9094,49-9094
2000,49-9095,49-9095
2000,49-9095,49-9095
2000,49-9095,49-9095
2000,49-9096,49-9096
2000,49-9096,49-9096
2000,49-9096,49-9096
2000,49-9097,49-9097
2000,49-9097,49-9097
2000,49-9097,49-9097
2000,49-9098,49-9098
2000,49-9098,49-9098
2000,49-9098,49-9098
2000,51-0000,51-0000
2000,51-1011,51-1011
2000,51-1011,51-1011
2000,51-1011,51-1011
2000,51-2011,51-2011
2000,51-2011,51-2011
2000,51-2011,51-2011
2000,51-2021,51-2021
2000,51-2021,51-2021
2000,51-2021,51-2021
2000,51-2022,51-2022
2000,51-2022,51-2022
2000,51-2022,51-2022
2000,51-2023,51-2023
2000,51-2023,51-2023
2000,51-2023,51-2023
2000,51-2031,51-2031
2000,51-2031,51-2031
2000,51-2031,51-2031
2000,51-2041,51-2041
2000,51-2041,51-2041
2000,51-2041,51-2041
2000,51-2091,51-2091
2000,51-2091,51-2091
2000,51-2092,51-2092
2000,51-2092,51-2092
2000,51-2092,51-2092
2000,51-2093,51-2093
2000,51-2093,51-2093
2000,51-3011,51-3011
2000,51-3011,51-3011
2000,51-3011,51-3011
2000,51-3021,51-3021
2000,51-3021,51-3021
2000,51-3021,51-3021
2000,51-3022,51-3022
2000,51-3022,51-3022
2000,51-3022,51-3022
2000,51-3023,51-3023
2000,51-3023,51-3023
2000,51-3023,51-3023
2000,51-3091,51-3091
2000,51-3091,51-3091
2000,51-3091,51-3091
2000,51-3092,51-3092
2000,51-3092,51-3092
2000,51-3092,51-3092
2000,51-3093,51-3093
2000,51-3093,51-3093
2000,51-3093,51-3093
2000,51-4011,51-4011
2000,51-4011,51-4011
2000,51-4012,51-4012
2000,51-4012,51-4012
2000,51-4021,51-4021
2000,51-4021,51-4021
2000,51-4021,51-4021
2000,51-4022,51-4022
2000,51-4022,51-4022
2000,51-4022,51-4022
2000,51-4023,51-4023
2000,51-4023,51-4023
2000,51-4023,51-4023
2000,51-4031,51-4031
2000,51-4031,51-4031
2000,51-4031,51-4031
2000,51-4032,51-4032
2000,51-4032,51-4032
2000,51-4032,51-4032
2000,51-4033,51-4033
2000,51-4033,51-4033
2000,51-4033,51-4033
2000,51-4034,51-4034
2000,51-4034,51-4034
2000,51-4034,51-4034
2000,51-4035,51-4035
2000,51-4035,51-4035
2000,51-4035,51-4035
2000,51-4041,51-4041
2000,51-4041,51-4041
2000,51-4041,51-4041
2000,51-4051,51-4051
2000,51-4051,51-4051
2000,51-4051,51-4051
2000,51-4052,51-4052
2000,51-4052,51-4052
2000,51-4052,51-4052
2000,51-4061,51-4061
2000,51-4061,51-4061
2000,51-4061,51-4061
2000,51-4062,51-4062
2000,51-4062,51-4062
2000,51-4062,51-4062
2000,51-4071,51-4071
2000,51-4071,51-4071
2000,51-4071,51-4071
2000,51-4072,51-4072
2000,51-4072,51-4072
2000,51-4072,51-4072
2000,51-4081,51-4081
2000,51-4081,51-4081
2000,51-4081,51-4081
2000,51-4111,51-4111
2000,51-4111,51-4111
2000,51-4111,51-4111
2000,51-4121,51-4121
2000,51-4121,51-4121
2000,51-4121,51-4121
2000,51-4122,51-4122
2000,51-4122,51-4122
2000,51-4122,51-4122
2000,51-4191,51-4191
2000,51-4191,51-4191
2000,51-4191,51-4191
2000,51-4192,51-4192
2000,51-4192,51-4192
2000,51-4192,51-4192
2000,51-4193,51-4193
2000,51-4193,51-4193
2000,51-4193,51-4193
2000,51-4194,51-4194
2000,51-4194,51-4194
2000,51-4194,51-4194
2000,51-5011,51-5113
2000,51-5011,51-5011
2000,51-5012,51-5113
2000,51-5012,51-5012
2000,51-5021,51-5112
2000,51-5021,51-5113
2000,51-5021,51-5021
2000,51-5022,51-5111
2000,51-5022,51-5022
2000,51-5023,51-5112
2000,51-5023,51-5023
2000,51-6011,51-6011
2000,51-6011,51-6011
2000,51-6011,51-6011
2000,51-6021,51-6021
2000,51-6021,51-6021
2000,51-6021,51-6021
2000,51-6031,51-6031
2000,51-6031,51-6031
2000,51-6031,51-6031
2000,51-6041,51-6041
2000,51-6041,51-6041
2000,51-6041,51-6041
2000,51-6042,51-6042
2000,51-6042,51-6042
2000,51-6042,51-6042
2000,51-6051,51-6051
2000,51-6051,51-6051
2000,51-6051,51-6051
2000,51-6052,51-6052
2000,51-6052,51-6052
2000,51-6052,51-6052
2000,51-6061,51-6061
2000,51-6061,51-6061
2000,51-6061,51-6061
2000,51-6062,51-6062
2000,51-6062,51-6062
2000,51-6062,51-6062
2000,51-6063,51-6063
2000,51-6063,51-6063
2000,51-6063,51-6063
2000,51-6064,51-6064
2000,51-6064,51-6064
2000,51-6064,51-6064
2000,51-6091,51-6091
2000,51-6091,51-6091
2000,51-6091,51-6091
2000,51-6092,51-6092
2000,51-6092,51-6092
2000,51-6092,51-6092
2000,51-6093,51-6093
2000,51-6093,51-6093
2000,51-6093,51-6093
2000,51-7011,51-7011
2000,51-7011,51-7011
2000,51-7011,51-7011
2000,51-7021,51-7021
2000,51-7021,51-7021
2000,51-7021,51-7021
2000,51-7031,51-7031
2000,51-7031,51-7031
2000,51-7031,51-7031
2000,51-7032,51-7032
2000,51-7032,51-7032
2000,51-7032,51-7032
2000,51-7041,51-7041
2000,51-7041,51-7041
2000,51-7041,51-7041
2000,51-7042,51-7042
2000,51-7042,51-7042
2000,51-7042,51-7042
2000,51-8011,51-8011
2000,51-8011,51-8011
2000,51-8011,51-8011
2000,51-8012,51-8012
2000,51-8012,51-8012
2000,51-8012,51-8012
2000,51-8013,51-8013
2000,51-8013,51-8013
2000,51-8013,51-8013
2000,51-8021,51-8021
2000,51-8021,51-8021
2000,51-8021,51-8021
2000,51-8031,51-8031
2000,51-8031,51-8031
2000,51-8031,51-8031
2000,51-8091,51-8091
2000,51-8091,51-8091
2000,51-8091,51-8091
2000,51-8092,51-8092
2000,51-8092,51-8092
2000,51-8092,51-8092
2000,51-8093,51-8093
2000,51-8093,51-8093
2000,51-8093,51-8093
2000,51-9011,51-9011
2000,51-9011,51-9011
2000,51-9011,51-9011
2000,51-9012,51-9012
2000,51-9012,51-9012
2000,51-9012,51-9012
2000,51-9021,51-9021
2000,51-9021,51-9021
2000,51-9021,51-9021
2000,51-9022,51-9022
2000,51-9022,51-9022
2000,51-9022,51-9022
2000,51-9023,51-9023
2000,51-9023,51-9023
2000,51-9023,51-9023
2000,51-9031,51-9031
2000,51-9031,51-9031
2000,51-9031,51-9031
2000,51-9032,51-9032
2000,51-9032,51-9032
2000,51-9032,51-9032
2000,51-9041,51-9041
2000,51-9041,51-9041
2000,51-9041,51-9041
2000,51-9051,51-9051
2000,51-9051,51-9051
2000,51-9051,51-9051
2000,51-9061,51-9061
2000,51-9061,51-9061
2000,51-9061,51-9061
2000,51-9071,51-9071
2000,51-9071,51-9071
2000,51-9071,51-9071
2000,51-9081,51-9081
2000,51-9081,51-9081
2000,51-9081,51-9081
2000,51-9082,51-9082
2000,51-9082,51-9082
2000,51-9082,51-9082
2000,51-9083,51-9083
2000,51-9083,51-9083
2000,51-9083,51-9083
2000,51-9111,51-9111
2000,51-9111,51-9111
2000,51-9111,51-9111
2000,51-9121,51-9121
2000,51-9121,51-9121
2000,51-9122,51-9122
2000,51-9122,51-9122
2000,51-9123,51-9123
2000,51-9123,51-9123
2000,51-9123,51-9123
2000,51-9131,51-9151
2000,51-9131,51-9131
2000,51-9132,51-9151
2000,51-9132,51-9132
2000,51-9141,51-9141
2000,51-9141,51-9141
2000,51-9141,51-9141
2000,51-9191,51-9191
2000,51-9191,51-9191
2000,51-9191,51-9191
2000,51-9192,51-9192
2000,51-9192,51-9192
2000,51-9192,51-9192
2000,51-9193,51-9193
2000,51-9193,51-9193
2000,51-9193,51-9193
2000,51-9194,51-9194
2000,51-9194,51-9194
2000,51-9194,51-9194
2000,51-9195,51-9195
2000,51-9195,51-9195
2000,51-9195,51-9195
2000,51-9196,51-9196
2000,51-9196,51-9196
2000,51-9196,51-9196
2000,51-9197,51-9197
2000,51-9197,51-9197
2000,51-9197,51-9197
2000,51-9198,51-9198
2000,51-9198,51-9198
2000,51-9198,51-9198
2000,53-0000,53-0000
2000,53-1011,53-1011
2000,53-1011,53-1011
2000,53-1021,53-1021
2000,53-1021,53-1021
2000,53-1031,53-1031
2000,53-1031,53-1031
2000,53-2011,53-2011
2000,53-2011,53-2011
2000,53-2011,53-2011
2000,53-2012,53-2012
2000,53-2012,53-2012
2000,53-2012,53-2012
2000,53-2021,53-2021
2000,53-2021,53-2021
2000,53-2021,53-2021
2000,53-2022,53-2022
2000,53-2022,53-2022
2000,53-2022,53-2022
2000,53-3011,53-3011
2000,53-3011,53-3011
2000,53-3011,53-3011
2000,53-3021,53-3021
2000,53-3021,53-3021
2000,53-3022,53-3022
2000,53-3022,53-3022
2000,53-3031,53-3031
2000,53-3031,53-3031
2000,53-3031,53-3031
2000,53-3032,53-3032
2000,53-3032,53-3032
2000,53-3032,53-3032
2000,53-3033,53-3033
2000,53-3033,53-3033
2000,53-3033,53-3033
2000,53-3041,53-3041
2000,53-3041,53-3041
2000,53-4011,53-4011
2000,53-4011,53-4011
2000,53-4011,53-4011
2000,53-4012,53-4012
2000,53-4012,53-4012
2000,53-4013,53-4013
2000,53-4013,53-4013
2000,53-4013,53-4013
2000,53-4021,53-4021
2000,53-4021,53-4021
2000,53-4031,53-4031
2000,53-4031,53-4031
2000,53-4031,53-4031
2000,53-4041,53-4041
2000,53-4041,53-4041
2000,53-4041,53-4041
2000,53-5011,53-5011
2000,53-5011,53-5011
2000,53-5011,53-5011
2000,53-5021,53-5021
2000,53-5021,53-5021
2000,53-5021,53-5021
2000,53-5022,53-5022
2000,53-5022,53-5022
2000,53-5022,53-5022
2000,53-5031,53-5031
2000,53-5031,53-5031
2000,53-5031,53-5031
2000,53-6011,53-6011
2000,53-6011,53-6011
2000,53-6011,53-6011
2000,53-6021,53-6021
2000,53-6021,53-6021
2000,53-6021,53-6021
2000,53-6031,53-6031
2000,53-6031,53-6031
2000,53-6031,53-6031
2000,53-6041,53-6041
2000,53-6041,53-6041
2000,53-6041,53-6041
2000,53-6051,53-6051
2000,53-6051,53-6051
2000,53-6051,53-6051
2000,53-7011,53-7011
2000,53-7011,53-7011
2000,53-7011,53-7011
2000,53-7021,53-7021
2000,53-7021,53-7021
2000,53-7021,53-7021
2000,53-7031,53-7031
2000,53-7031,53-7031
2000,53-7031,53-7031
2000,53-7032,53-7032
2000,53-7032,53-7032
2000,53-7033,53-7033
2000,53-7033,53-7033
2000,53-7041,53-7041
2000,53-7041,53-7041
2000,53-7041,53-7041
2000,53-7051,53-7051
2000,53-7051,53-7051
2000,53-7051,53-7051
2000,53-7061,53-7061
2000,53-7061,53-7061
2000,53-7061,53-7061
2000,53-7062,53-7062
2000,53-7062,53-7062
2000,53-7062,53-7062
2000,53-7063,53-7063
2000,53-7063,53-7063
2000,53-7063,53-7063
2000,53-7064,53-7064
2000,53-7064,53-7064
2000,53-7064,53-7064
2000,53-7071,53-7071
2000,53-7071,53-7071
2000,53-7071,53-7071
2000,53-7072,53-7072
2000,53-7072,53-7072
2000,53-7072,53-7072
2000,53-7073,53-7073
2000,53-7073,53-7073
2000,53-7073,53-7073
2000,53-7081,53-7081
2000,53-7081,53-7081
2000,53-7081,53-7081
2000,53-7111,53-7111
2000,53-7111,53-7111
2000,53-7121,53-7121
2000,53-7121,53-7121
2000,53-7121,53-7121
2001,00-0000,00-0000
2001,11-0000,11-0000
2001,11-1011,11-1011
2001,11-1011,11-1011
2001,11-1011,11-1011
2001,11-1021,11-1021
2001,11-1021,11-1021
2001,11-1021,11-1021
2001,11-1031,11-1031
2001,11-1031,11-1031
2001,11-1031,11-1031
2001,11-2011,11-2011
2001,11-2011,11-2011
2001,11-2011,11-2011
2001,11-2021,11-2021
2001,11-2021,11-2021
2001,11-2021,11-2021
2001,11-2022,11-2022
2001,11-2022,11-2022
2001,11-2022,11-2022
2001,11-2031,11-2031
2001,11-2031,11-2031
2001,11-3011,11-3011
2001,11-3011,11-3011
2001,11-3021,11-3021
2001,11-3021,11-3021
2001,11-3021,11-3021
2001,11-3031,11-3031
2001,11-3031,11-3031
2001,11-3031,11-3031
2001,11-3040,11-3040
2001,11-3051,11-3051
2001,11-3051,11-3051
2001,11-3051,11-3051
2001,11-3061,11-3061
2001,11-3061,11-3061
2001,11-3061,11-3061
2001,11-3071,11-3071
2001,11-3071,11-3071
2001,11-3071,11-3071
2001,11-9011,11-9013
2001,11-9011,11-9011
2001,11-9021,11-9021
2001,11-9021,11-9021
2001,11-9021,11-9021
2001,11-9031,11-9031
2001,11-9031,11-9031
2001,11-9031,11-9031
2001,11-9032,11-9032
2001,11-9032,11-9032
2001,11-9032,11-9032
2001,11-9033,11-9033
2001,11-9033,11-9033
2001,11-9033,11-9033
2001,11-9041,11-9041
2001,11-9041,11-9041
2001,11-9041,11-9041
2001,11-9051,11-9051
2001,11-9051,11-9051
2001,11-9051,11-9051
2001,11-9061,11-9061
2001,11-9061,39-4031
2001,11-9061,11-9061
2001,11-9071,11-9071
2001,11-9071,11-9071
2001,11-9071,11-9071
2001,11-9081,11-9081
2001,11-9081,11-9081
2001,11-9081,11-9081
2001,11-9111,11-9111
2001,11-9111,11-9111
2001,11-9111,11-9111
2001,11-9121,11-9121
2001,11-9121,11-9121
